period,subba,subba-name,parent,parent-name,value,value-units
2024-04-21T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1645,megawatthours
2024-04-21T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1015,megawatthours
2024-04-21T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1571,megawatthours
2024-04-21T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,659,megawatthours
2024-04-21T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,790,megawatthours
2024-04-21T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1164,megawatthours
2024-04-21T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,966,megawatthours
2024-04-21T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,265,megawatthours
2024-04-21T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,543,megawatthours
2024-04-21T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4763,megawatthours
2024-04-21T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1953,megawatthours
2024-04-20T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,1603,megawatthours
2024-04-20T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,962,megawatthours
2024-04-20T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1453,megawatthours
2024-04-20T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,642,megawatthours
2024-04-20T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,722,megawatthours
2024-04-20T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1096,megawatthours
2024-04-20T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,891,megawatthours
2024-04-20T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,266,megawatthours
2024-04-20T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,529,megawatthours
2024-04-20T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4757,megawatthours
2024-04-20T23,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1866,megawatthours
2024-04-20T22,ZONA,West - NYIS,NYIS,New York Independent System Operator,1548,megawatthours
2024-04-20T22,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,889,megawatthours
2024-04-20T22,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1383,megawatthours
2024-04-20T22,ZOND,North - NYIS,NYIS,New York Independent System Operator,647,megawatthours
2024-04-20T22,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,660,megawatthours
2024-04-20T22,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1078,megawatthours
2024-04-20T22,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,820,megawatthours
2024-04-20T22,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,268,megawatthours
2024-04-20T22,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,520,megawatthours
2024-04-20T22,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4705,megawatthours
2024-04-20T22,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1746,megawatthours
2024-04-20T21,ZONA,West - NYIS,NYIS,New York Independent System Operator,1526,megawatthours
2024-04-20T21,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,873,megawatthours
2024-04-20T21,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1334,megawatthours
2024-04-20T21,ZOND,North - NYIS,NYIS,New York Independent System Operator,641,megawatthours
2024-04-20T21,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,644,megawatthours
2024-04-20T21,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1053,megawatthours
2024-04-20T21,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,796,megawatthours
2024-04-20T21,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,254,megawatthours
2024-04-20T21,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,499,megawatthours
2024-04-20T21,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4667,megawatthours
2024-04-20T21,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1608,megawatthours
2024-04-20T20,ZONA,West - NYIS,NYIS,New York Independent System Operator,1538,megawatthours
2024-04-20T20,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,862,megawatthours
2024-04-20T20,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1293,megawatthours
2024-04-20T20,ZOND,North - NYIS,NYIS,New York Independent System Operator,632,megawatthours
2024-04-20T20,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,642,megawatthours
2024-04-20T20,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,986,megawatthours
2024-04-20T20,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,696,megawatthours
2024-04-20T20,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,253,megawatthours
2024-04-20T20,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,487,megawatthours
2024-04-20T20,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4630,megawatthours
2024-04-20T20,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1465,megawatthours
2024-04-20T19,ZONA,West - NYIS,NYIS,New York Independent System Operator,1559,megawatthours
2024-04-20T19,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,869,megawatthours
2024-04-20T19,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1313,megawatthours
2024-04-20T19,ZOND,North - NYIS,NYIS,New York Independent System Operator,628,megawatthours
2024-04-20T19,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,623,megawatthours
2024-04-20T19,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,882,megawatthours
2024-04-20T19,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,575,megawatthours
2024-04-20T19,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,231,megawatthours
2024-04-20T19,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,480,megawatthours
2024-04-20T19,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4648,megawatthours
2024-04-20T19,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1563,megawatthours
2024-04-20T18,ZONA,West - NYIS,NYIS,New York Independent System Operator,1578,megawatthours
2024-04-20T18,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,925,megawatthours
2024-04-20T18,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1379,megawatthours
2024-04-20T18,ZOND,North - NYIS,NYIS,New York Independent System Operator,629,megawatthours
2024-04-20T18,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,620,megawatthours
2024-04-20T18,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,827,megawatthours
2024-04-20T18,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,601,megawatthours
2024-04-20T18,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,236,megawatthours
2024-04-20T18,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,500,megawatthours
2024-04-20T18,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4706,megawatthours
2024-04-20T18,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1532,megawatthours
2024-04-20T17,ZONA,West - NYIS,NYIS,New York Independent System Operator,1617,megawatthours
2024-04-20T17,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,935,megawatthours
2024-04-20T17,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1360,megawatthours
2024-04-20T17,ZOND,North - NYIS,NYIS,New York Independent System Operator,624,megawatthours
2024-04-20T17,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,593,megawatthours
2024-04-20T17,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,820,megawatthours
2024-04-20T17,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,677,megawatthours
2024-04-20T17,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,249,megawatthours
2024-04-20T17,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,501,megawatthours
2024-04-20T17,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4671,megawatthours
2024-04-20T17,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1658,megawatthours
2024-04-20T16,ZONA,West - NYIS,NYIS,New York Independent System Operator,1582,megawatthours
2024-04-20T16,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,898,megawatthours
2024-04-20T16,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1270,megawatthours
2024-04-20T16,ZOND,North - NYIS,NYIS,New York Independent System Operator,615,megawatthours
2024-04-20T16,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,579,megawatthours
2024-04-20T16,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,943,megawatthours
2024-04-20T16,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,750,megawatthours
2024-04-20T16,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,242,megawatthours
2024-04-20T16,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,503,megawatthours
2024-04-20T16,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4747,megawatthours
2024-04-20T16,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1868,megawatthours
2024-04-20T15,ZONA,West - NYIS,NYIS,New York Independent System Operator,1510,megawatthours
2024-04-20T15,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,869,megawatthours
2024-04-20T15,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1173,megawatthours
2024-04-20T15,ZOND,North - NYIS,NYIS,New York Independent System Operator,612,megawatthours
2024-04-20T15,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,582,megawatthours
2024-04-20T15,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1066,megawatthours
2024-04-20T15,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,742,megawatthours
2024-04-20T15,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,266,megawatthours
2024-04-20T15,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,545,megawatthours
2024-04-20T15,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4805,megawatthours
2024-04-20T15,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1957,megawatthours
2024-04-20T14,ZONA,West - NYIS,NYIS,New York Independent System Operator,1499,megawatthours
2024-04-20T14,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,840,megawatthours
2024-04-20T14,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1265,megawatthours
2024-04-20T14,ZOND,North - NYIS,NYIS,New York Independent System Operator,613,megawatthours
2024-04-20T14,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,592,megawatthours
2024-04-20T14,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1086,megawatthours
2024-04-20T14,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,825,megawatthours
2024-04-20T14,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,288,megawatthours
2024-04-20T14,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,543,megawatthours
2024-04-20T14,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4698,megawatthours
2024-04-20T14,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1908,megawatthours
2024-04-20T13,ZONA,West - NYIS,NYIS,New York Independent System Operator,1540,megawatthours
2024-04-20T13,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,872,megawatthours
2024-04-20T13,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1382,megawatthours
2024-04-20T13,ZOND,North - NYIS,NYIS,New York Independent System Operator,612,megawatthours
2024-04-20T13,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,641,megawatthours
2024-04-20T13,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1064,megawatthours
2024-04-20T13,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,880,megawatthours
2024-04-20T13,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,271,megawatthours
2024-04-20T13,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,536,megawatthours
2024-04-20T13,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4495,megawatthours
2024-04-20T13,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1835,megawatthours
2024-04-20T12,ZONA,West - NYIS,NYIS,New York Independent System Operator,1541,megawatthours
2024-04-20T12,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,898,megawatthours
2024-04-20T12,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1420,megawatthours
2024-04-20T12,ZOND,North - NYIS,NYIS,New York Independent System Operator,618,megawatthours
2024-04-20T12,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,671,megawatthours
2024-04-20T12,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1030,megawatthours
2024-04-20T12,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,853,megawatthours
2024-04-20T12,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,258,megawatthours
2024-04-20T12,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,506,megawatthours
2024-04-20T12,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4286,megawatthours
2024-04-20T12,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1720,megawatthours
2024-04-20T11,ZONA,West - NYIS,NYIS,New York Independent System Operator,1514,megawatthours
2024-04-20T11,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,883,megawatthours
2024-04-20T11,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1399,megawatthours
2024-04-20T11,ZOND,North - NYIS,NYIS,New York Independent System Operator,611,megawatthours
2024-04-20T11,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,682,megawatthours
2024-04-20T11,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,986,megawatthours
2024-04-20T11,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,821,megawatthours
2024-04-20T11,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,237,megawatthours
2024-04-20T11,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,482,megawatthours
2024-04-20T11,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4084,megawatthours
2024-04-20T11,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1619,megawatthours
2024-04-20T10,ZONA,West - NYIS,NYIS,New York Independent System Operator,1459,megawatthours
2024-04-20T10,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,841,megawatthours
2024-04-20T10,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1345,megawatthours
2024-04-20T10,ZOND,North - NYIS,NYIS,New York Independent System Operator,602,megawatthours
2024-04-20T10,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,641,megawatthours
2024-04-20T10,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,938,megawatthours
2024-04-20T10,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,783,megawatthours
2024-04-20T10,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,224,megawatthours
2024-04-20T10,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,459,megawatthours
2024-04-20T10,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,3936,megawatthours
2024-04-20T10,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1551,megawatthours
2024-04-20T09,ZONA,West - NYIS,NYIS,New York Independent System Operator,1414,megawatthours
2024-04-20T09,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,816,megawatthours
2024-04-20T09,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1330,megawatthours
2024-04-20T09,ZOND,North - NYIS,NYIS,New York Independent System Operator,596,megawatthours
2024-04-20T09,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,618,megawatthours
