period,subba,subba-name,parent,parent-name,value,value-units
2023-06-09T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1673,megawatthours
2023-06-09T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1040,megawatthours
2023-06-09T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1638,megawatthours
2023-06-09T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,612,megawatthours
2023-06-09T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,796,megawatthours
2023-06-09T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1346,megawatthours
2023-06-09T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1047,megawatthours
2023-06-09T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,297,megawatthours
2023-06-09T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,609,megawatthours
2023-06-09T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5530,megawatthours
2023-06-09T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2375,megawatthours
2023-06-08T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,1673,megawatthours
2023-06-08T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1023,megawatthours
2023-06-08T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1615,megawatthours
2023-06-08T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,611,megawatthours
2023-06-08T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,758,megawatthours
2023-06-08T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1318,megawatthours
2023-06-08T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1032,megawatthours
2023-06-08T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,300,megawatthours
2023-06-08T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,624,megawatthours
