period,subba,subba-name,parent,parent-name,value,value-units
2024-01-31T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,2058,megawatthours
2024-01-31T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1324,megawatthours
2024-01-31T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2215,megawatthours
2024-01-31T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,751,megawatthours
2024-01-31T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1101,megawatthours
2024-01-31T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1638,megawatthours
2024-01-31T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1362,megawatthours
2024-01-31T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,413,megawatthours
2024-01-31T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,757,megawatthours
2024-01-31T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6375,megawatthours
2024-01-31T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2717,megawatthours
2024-01-30T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,2041,megawatthours
2024-01-30T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1328,megawatthours
2024-01-30T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2216,megawatthours
2024-01-30T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,752,megawatthours
2024-01-30T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1107,megawatthours
2024-01-30T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1640,megawatthours
2024-01-30T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1360,megawatthours
2024-01-30T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,404,megawatthours
2024-01-30T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,754,megawatthours
2024-01-30T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6493,megawatthours
2024-01-30T23,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2699,megawatthours
2024-01-30T22,ZONA,West - NYIS,NYIS,New York Independent System Operator,1989,megawatthours
2024-01-30T22,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1282,megawatthours
2024-01-30T22,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2153,megawatthours
2024-01-30T22,ZOND,North - NYIS,NYIS,New York Independent System Operator,759,megawatthours
2024-01-30T22,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1047,megawatthours
2024-01-30T22,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1564,megawatthours
2024-01-30T22,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1304,megawatthours
2024-01-30T22,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,383,megawatthours
2024-01-30T22,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,724,megawatthours
2024-01-30T22,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6442,megawatthours
2024-01-30T22,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2547,megawatthours
2024-01-30T21,ZONA,West - NYIS,NYIS,New York Independent System Operator,1967,megawatthours
2024-01-30T21,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1256,megawatthours
2024-01-30T21,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2140,megawatthours
2024-01-30T21,ZOND,North - NYIS,NYIS,New York Independent System Operator,756,megawatthours
2024-01-30T21,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1004,megawatthours
2024-01-30T21,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1512,megawatthours
2024-01-30T21,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1254,megawatthours
2024-01-30T21,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,372,megawatthours
2024-01-30T21,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,704,megawatthours
2024-01-30T21,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6373,megawatthours
2024-01-30T21,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2440,megawatthours
2024-01-30T20,ZONA,West - NYIS,NYIS,New York Independent System Operator,1980,megawatthours
2024-01-30T20,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1259,megawatthours
2024-01-30T20,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2150,megawatthours
2024-01-30T20,ZOND,North - NYIS,NYIS,New York Independent System Operator,733,megawatthours
2024-01-30T20,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,992,megawatthours
2024-01-30T20,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1497,megawatthours
2024-01-30T20,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1230,megawatthours
2024-01-30T20,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,368,megawatthours
2024-01-30T20,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,694,megawatthours
2024-01-30T20,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6353,megawatthours
2024-01-30T20,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2389,megawatthours
2024-01-30T19,ZONA,West - NYIS,NYIS,New York Independent System Operator,1985,megawatthours
2024-01-30T19,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1255,megawatthours
2024-01-30T19,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2147,megawatthours
2024-01-30T19,ZOND,North - NYIS,NYIS,New York Independent System Operator,757,megawatthours
2024-01-30T19,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,990,megawatthours
2024-01-30T19,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1488,megawatthours
2024-01-30T19,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1215,megawatthours
2024-01-30T19,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,367,megawatthours
2024-01-30T19,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,693,megawatthours
2024-01-30T19,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6368,megawatthours
2024-01-30T19,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2372,megawatthours
2024-01-30T18,ZONA,West - NYIS,NYIS,New York Independent System Operator,1978,megawatthours
2024-01-30T18,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1246,megawatthours
2024-01-30T18,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2169,megawatthours
2024-01-30T18,ZOND,North - NYIS,NYIS,New York Independent System Operator,761,megawatthours
2024-01-30T18,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,987,megawatthours
2024-01-30T18,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1479,megawatthours
2024-01-30T18,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1201,megawatthours
2024-01-30T18,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,367,megawatthours
2024-01-30T18,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,692,megawatthours
2024-01-30T18,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6363,megawatthours
2024-01-30T18,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2386,megawatthours
2024-01-30T17,ZONA,West - NYIS,NYIS,New York Independent System Operator,2011,megawatthours
2024-01-30T17,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1248,megawatthours
2024-01-30T17,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2178,megawatthours
2024-01-30T17,ZOND,North - NYIS,NYIS,New York Independent System Operator,765,megawatthours
2024-01-30T17,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,993,megawatthours
2024-01-30T17,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1492,megawatthours
2024-01-30T17,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1205,megawatthours
2024-01-30T17,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,367,megawatthours
2024-01-30T17,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,692,megawatthours
2024-01-30T17,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6339,megawatthours
2024-01-30T17,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2405,megawatthours
2024-01-30T16,ZONA,West - NYIS,NYIS,New York Independent System Operator,2009,megawatthours
2024-01-30T16,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1264,megawatthours
2024-01-30T16,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2187,megawatthours
2024-01-30T16,ZOND,North - NYIS,NYIS,New York Independent System Operator,767,megawatthours
2024-01-30T16,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1017,megawatthours
2024-01-30T16,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1509,megawatthours
2024-01-30T16,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1220,megawatthours
2024-01-30T16,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,366,megawatthours
2024-01-30T16,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,689,megawatthours
