period,subba,subba-name,parent,parent-name,value,value-units
2022-08-11T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,2059,megawatthours
2022-08-11T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1414,megawatthours
2022-08-11T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2071,megawatthours
2022-08-11T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,695,megawatthours
2022-08-11T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1013,megawatthours
2022-08-11T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1803,megawatthours
2022-08-11T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1760,megawatthours
2022-08-11T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,534,megawatthours
2022-08-11T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,1100,megawatthours
2022-08-11T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,8592,megawatthours
2022-08-11T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,4056,megawatthours
2022-08-10T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,2120,megawatthours
2022-08-10T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1427,megawatthours
2022-08-10T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2081,megawatthours
2022-08-10T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,690,megawatthours
2022-08-10T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1004,megawatthours
2022-08-10T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1811,megawatthours
2022-08-10T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1810,megawatthours
2022-08-10T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,556,megawatthours
2022-08-10T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,1138,megawatthours
2022-08-10T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,8924,megawatthours
2022-08-10T23,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,4283,megawatthours
2022-08-10T22,ZONA,West - NYIS,NYIS,New York Independent System Operator,2152,megawatthours
2022-08-10T22,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1404,megawatthours
2022-08-10T22,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2036,megawatthours
2022-08-10T22,ZOND,North - NYIS,NYIS,New York Independent System Operator,690,megawatthours
2022-08-10T22,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,981,megawatthours
2022-08-10T22,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1800,megawatthours
2022-08-10T22,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1788,megawatthours
2022-08-10T22,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,569,megawatthours
2022-08-10T22,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,1173,megawatthours
2022-08-10T22,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,9240,megawatthours
2022-08-10T22,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,4347,megawatthours
2022-08-10T21,ZONA,West - NYIS,NYIS,New York Independent System Operator,2126,megawatthours
2022-08-10T21,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1380,megawatthours
2022-08-10T21,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1979,megawatthours
2022-08-10T21,ZOND,North - NYIS,NYIS,New York Independent System Operator,684,megawatthours
2022-08-10T21,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,943,megawatthours
2022-08-10T21,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1739,megawatthours
2022-08-10T21,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1723,megawatthours
2022-08-10T21,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,565,megawatthours
2022-08-10T21,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,1158,megawatthours
2022-08-10T21,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,9249,megawatthours
2022-08-10T21,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,4292,megawatthours
2022-08-10T20,ZONA,West - NYIS,NYIS,New York Independent System Operator,2091,megawatthours
2022-08-10T20,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1333,megawatthours
2022-08-10T20,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1936,megawatthours
2022-08-10T20,ZOND,North - NYIS,NYIS,New York Independent System Operator,674,megawatthours
2022-08-10T20,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,920,megawatthours
2022-08-10T20,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1661,megawatthours
2022-08-10T20,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1642,megawatthours
2022-08-10T20,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,546,megawatthours
2022-08-10T20,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,1127,megawatthours
2022-08-10T20,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,9186,megawatthours
2022-08-10T20,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,4216,megawatthours
2022-08-10T19,ZONA,West - NYIS,NYIS,New York Independent System Operator,2064,megawatthours
2022-08-10T19,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1317,megawatthours
2022-08-10T19,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1922,megawatthours
2022-08-10T19,ZOND,North - NYIS,NYIS,New York Independent System Operator,673,megawatthours
2022-08-10T19,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,918,megawatthours
2022-08-10T19,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1648,megawatthours
2022-08-10T19,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1584,megawatthours
2022-08-10T19,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,531,megawatthours
2022-08-10T19,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,1089,megawatthours
2022-08-10T19,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,9103,megawatthours
2022-08-10T19,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,4164,megawatthours
2022-08-10T18,ZONA,West - NYIS,NYIS,New York Independent System Operator,2037,megawatthours
