period,subba,subba-name,parent,parent-name,value,value-units
2024-05-16T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1743,megawatthours
2024-05-16T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1062,megawatthours
2024-05-16T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1675,megawatthours
2024-05-16T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,644,megawatthours
2024-05-16T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,793,megawatthours
2024-05-16T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1337,megawatthours
2024-05-16T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1060,megawatthours
2024-05-16T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,293,megawatthours
2024-05-16T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,634,megawatthours
2024-05-16T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5426,megawatthours
2024-05-16T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2249,megawatthours
2024-05-15T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,1726,megawatthours
2024-05-15T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1054,megawatthours
2024-05-15T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1662,megawatthours
2024-05-15T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,614,megawatthours
2024-05-15T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,780,megawatthours
2024-05-15T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1307,megawatthours
2024-05-15T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1047,megawatthours
2024-05-15T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,297,megawatthours
2024-05-15T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,641,megawatthours
2024-05-15T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5532,megawatthours
2024-05-15T23,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2246,megawatthours
2024-05-15T22,ZONA,West - NYIS,NYIS,New York Independent System Operator,1715,megawatthours
2024-05-15T22,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1036,megawatthours
2024-05-15T22,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1635,megawatthours
2024-05-15T22,ZOND,North - NYIS,NYIS,New York Independent System Operator,610,megawatthours
