period,subba,subba-name,parent,parent-name,value,value-units
2024-12-18T00,ZONA,West,NYIS,New York Independent System Operator,2029,megawatthours
2024-12-18T00,ZONB,Genesee,NYIS,New York Independent System Operator,1282,megawatthours
2024-12-18T00,ZONC,Central,NYIS,New York Independent System Operator,1986,megawatthours
2024-12-18T00,ZOND,North,NYIS,New York Independent System Operator,663,megawatthours
2024-12-18T00,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,1015,megawatthours
2024-12-18T00,ZONF,Capital,NYIS,New York Independent System Operator,1589,megawatthours
2024-12-18T00,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1253,megawatthours
2024-12-18T00,ZONH,Millwood,NYIS,New York Independent System Operator,349,megawatthours
2024-12-18T00,ZONI,Dunwoodie,NYIS,New York Independent System Operator,725,megawatthours
2024-12-18T00,ZONJ,New York City,NYIS,New York Independent System Operator,5971,megawatthours
2024-12-18T00,ZONK,Long Island,NYIS,New York Independent System Operator,2518,megawatthours
2024-12-17T23,ZONA,West,NYIS,New York Independent System Operator,2070,megawatthours
2024-12-17T23,ZONB,Genesee,NYIS,New York Independent System Operator,1296,megawatthours
2024-12-17T23,ZONC,Central,NYIS,New York Independent System Operator,1974,megawatthours
2024-12-17T23,ZOND,North,NYIS,New York Independent System Operator,679,megawatthours
2024-12-17T23,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,1026,megawatthours
2024-12-17T23,ZONF,Capital,NYIS,New York Independent System Operator,1596,megawatthours
2024-12-17T23,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1247,megawatthours
2024-12-17T23,ZONH,Millwood,NYIS,New York Independent System Operator,337,megawatthours
2024-12-17T23,ZONI,Dunwoodie,NYIS,New York Independent System Operator,726,megawatthours
2024-12-17T23,ZONJ,New York City,NYIS,New York Independent System Operator,6086,megawatthours
2024-12-17T23,ZONK,Long Island,NYIS,New York Independent System Operator,2494,megawatthours
2024-12-17T22,ZONA,West,NYIS,New York Independent System Operator,2029,megawatthours
2024-12-17T22,ZONB,Genesee,NYIS,New York Independent System Operator,1274,megawatthours
2024-12-17T22,ZONC,Central,NYIS,New York Independent System Operator,1882,megawatthours
2024-12-17T22,ZOND,North,NYIS,New York Independent System Operator,670,megawatthours
