period,subba,subba-name,parent,parent-name,value,value-units
2024-09-10T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1820,megawatthours
2024-09-10T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1171,megawatthours
2024-09-10T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1747,megawatthours
2024-09-10T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,621,megawatthours
2024-09-10T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,877,megawatthours
2024-09-10T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1455,megawatthours
2024-09-10T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1146,megawatthours
2024-09-10T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,315,megawatthours
2024-09-10T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,702,megawatthours
2024-09-10T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5969,megawatthours
2024-09-10T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2643,megawatthours
2024-09-09T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,1797,megawatthours
2024-09-09T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1148,megawatthours
2024-09-09T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1755,megawatthours
2024-09-09T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,619,megawatthours
2024-09-09T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,853,megawatthours
2024-09-09T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1423,megawatthours
2024-09-09T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1123,megawatthours
2024-09-09T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,308,megawatthours
2024-09-09T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,701,megawatthours
2024-09-09T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6097,megawatthours
2024-09-09T23,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2648,megawatthours
2024-09-09T22,ZONA,West - NYIS,NYIS,New York Independent System Operator,1777,megawatthours
2024-09-09T22,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1105,megawatthours
2024-09-09T22,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1718,megawatthours
2024-09-09T22,ZOND,North - NYIS,NYIS,New York Independent System Operator,610,megawatthours
2024-09-09T22,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,828,megawatthours
2024-09-09T22,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1360,megawatthours
2024-09-09T22,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1039,megawatthours
2024-09-09T22,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,286,megawatthours
2024-09-09T22,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,693,megawatthours
2024-09-09T22,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6302,megawatthours
2024-09-09T22,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2611,megawatthours
2024-09-09T21,ZONA,West - NYIS,NYIS,New York Independent System Operator,1810,megawatthours
2024-09-09T21,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1108,megawatthours
2024-09-09T21,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1557,megawatthours
2024-09-09T21,ZOND,North - NYIS,NYIS,New York Independent System Operator,594,megawatthours
2024-09-09T21,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,763,megawatthours
2024-09-09T21,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1236,megawatthours
2024-09-09T21,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,946,megawatthours
2024-09-09T21,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,274,megawatthours
2024-09-09T21,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,683,megawatthours
2024-09-09T21,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6284,megawatthours
2024-09-09T21,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2498,megawatthours
2024-09-09T20,ZONA,West - NYIS,NYIS,New York Independent System Operator,1785,megawatthours
2024-09-09T20,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1093,megawatthours
2024-09-09T20,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1401,megawatthours
2024-09-09T20,ZOND,North - NYIS,NYIS,New York Independent System Operator,593,megawatthours
2024-09-09T20,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,708,megawatthours
