period,subba,subba-name,parent,parent-name,value,value-units
2022-02-14T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1872,megawatthours
2022-02-14T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1349,megawatthours
2022-02-14T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2242,megawatthours
2022-02-14T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,805,megawatthours
2022-02-14T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1111,megawatthours
2022-02-14T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1710,megawatthours
2022-02-14T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1360,megawatthours
2022-02-14T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,385,megawatthours
2022-02-14T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,736,megawatthours
2022-02-14T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5922,megawatthours
2022-02-14T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2650,megawatthours
2022-02-13T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,1821,megawatthours
2022-02-13T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1314,megawatthours
2022-02-13T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2218,megawatthours
2022-02-13T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,799,megawatthours
2022-02-13T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1098,megawatthours
2022-02-13T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1704,megawatthours
2022-02-13T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1349,megawatthours
2022-02-13T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,383,megawatthours
2022-02-13T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,725,megawatthours
2022-02-13T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5899,megawatthours
2022-02-13T23,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2643,megawatthours
2022-02-13T22,ZONA,West - NYIS,NYIS,New York Independent System Operator,1728,megawatthours
2022-02-13T22,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1239,megawatthours
2022-02-13T22,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2099,megawatthours
2022-02-13T22,ZOND,North - NYIS,NYIS,New York Independent System Operator,789,megawatthours
2022-02-13T22,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1059,megawatthours
2022-02-13T22,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1583,megawatthours
2022-02-13T22,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1280,megawatthours
2022-02-13T22,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,361,megawatthours
2022-02-13T22,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,702,megawatthours
2022-02-13T22,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5757,megawatthours
2022-02-13T22,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2525,megawatthours
2022-02-13T21,ZONA,West - NYIS,NYIS,New York Independent System Operator,1676,megawatthours
2022-02-13T21,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1173,megawatthours
2022-02-13T21,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2013,megawatthours
2022-02-13T21,ZOND,North - NYIS,NYIS,New York Independent System Operator,764,megawatthours
2022-02-13T21,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1019,megawatthours
2022-02-13T21,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1467,megawatthours
2022-02-13T21,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1235,megawatthours
2022-02-13T21,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,349,megawatthours
2022-02-13T21,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,688,megawatthours
2022-02-13T21,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5696,megawatthours
2022-02-13T21,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2482,megawatthours
2022-02-13T20,ZONA,West - NYIS,NYIS,New York Independent System Operator,1657,megawatthours
2022-02-13T20,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1151,megawatthours
2022-02-13T20,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1965,megawatthours
2022-02-13T20,ZOND,North - NYIS,NYIS,New York Independent System Operator,753,megawatthours
2022-02-13T20,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1008,megawatthours
2022-02-13T20,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1419,megawatthours
2022-02-13T20,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1225,megawatthours
2022-02-13T20,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,341,megawatthours
2022-02-13T20,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,695,megawatthours
2022-02-13T20,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5650,megawatthours
2022-02-13T20,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2466,megawatthours
2022-02-13T19,ZONA,West - NYIS,NYIS,New York Independent System Operator,1673,megawatthours
2022-02-13T19,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1167,megawatthours
2022-02-13T19,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1942,megawatthours
2022-02-13T19,ZOND,North - NYIS,NYIS,New York Independent System Operator,749,megawatthours
2022-02-13T19,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1011,megawatthours
2022-02-13T19,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1429,megawatthours
2022-02-13T19,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1213,megawatthours
2022-02-13T19,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,336,megawatthours
2022-02-13T19,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,678,megawatthours
2022-02-13T19,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5635,megawatthours
2022-02-13T19,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2456,megawatthours
2022-02-13T18,ZONA,West - NYIS,NYIS,New York Independent System Operator,1699,megawatthours
2022-02-13T18,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1173,megawatthours
2022-02-13T18,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1928,megawatthours
2022-02-13T18,ZOND,North - NYIS,NYIS,New York Independent System Operator,756,megawatthours
2022-02-13T18,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1012,megawatthours
2022-02-13T18,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1425,megawatthours
2022-02-13T18,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1210,megawatthours
2022-02-13T18,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,337,megawatthours
2022-02-13T18,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,674,megawatthours
2022-02-13T18,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5597,megawatthours
2022-02-13T18,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2434,megawatthours
2022-02-13T17,ZONA,West - NYIS,NYIS,New York Independent System Operator,1715,megawatthours
2022-02-13T17,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1188,megawatthours
2022-02-13T17,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1922,megawatthours
2022-02-13T17,ZOND,North - NYIS,NYIS,New York Independent System Operator,758,megawatthours
2022-02-13T17,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1006,megawatthours
2022-02-13T17,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1462,megawatthours
2022-02-13T17,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1212,megawatthours
2022-02-13T17,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,339,megawatthours
2022-02-13T17,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,677,megawatthours
2022-02-13T17,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5498,megawatthours
2022-02-13T17,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2382,megawatthours
2022-02-13T16,ZONA,West - NYIS,NYIS,New York Independent System Operator,1719,megawatthours
2022-02-13T16,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1168,megawatthours
2022-02-13T16,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1933,megawatthours
2022-02-13T16,ZOND,North - NYIS,NYIS,New York Independent System Operator,763,megawatthours
2022-02-13T16,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1019,megawatthours
2022-02-13T16,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1488,megawatthours
2022-02-13T16,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1204,megawatthours
2022-02-13T16,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,332,megawatthours
2022-02-13T16,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,644,megawatthours
2022-02-13T16,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5354,megawatthours
2022-02-13T16,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2311,megawatthours
2022-02-13T15,ZONA,West - NYIS,NYIS,New York Independent System Operator,1706,megawatthours
2022-02-13T15,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1161,megawatthours
2022-02-13T15,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1970,megawatthours
2022-02-13T15,ZOND,North - NYIS,NYIS,New York Independent System Operator,764,megawatthours
2022-02-13T15,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1022,megawatthours
2022-02-13T15,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1481,megawatthours
2022-02-13T15,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1161,megawatthours
2022-02-13T15,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,334,megawatthours
2022-02-13T15,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,619,megawatthours
2022-02-13T15,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5132,megawatthours
2022-02-13T15,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2202,megawatthours
2022-02-13T14,ZONA,West - NYIS,NYIS,New York Independent System Operator,1669,megawatthours
2022-02-13T14,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1149,megawatthours
2022-02-13T14,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1970,megawatthours
2022-02-13T14,ZOND,North - NYIS,NYIS,New York Independent System Operator,767,megawatthours
2022-02-13T14,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,999,megawatthours
2022-02-13T14,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1448,megawatthours
2022-02-13T14,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1099,megawatthours
2022-02-13T14,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,325,megawatthours
2022-02-13T14,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,590,megawatthours
2022-02-13T14,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4882,megawatthours
2022-02-13T14,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2056,megawatthours
2022-02-13T13,ZONA,West - NYIS,NYIS,New York Independent System Operator,1651,megawatthours
2022-02-13T13,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1113,megawatthours
2022-02-13T13,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1918,megawatthours
2022-02-13T13,ZOND,North - NYIS,NYIS,New York Independent System Operator,764,megawatthours
2022-02-13T13,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,953,megawatthours
2022-02-13T13,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1393,megawatthours
2022-02-13T13,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1032,megawatthours
2022-02-13T13,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,305,megawatthours
2022-02-13T13,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,565,megawatthours
2022-02-13T13,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4632,megawatthours
2022-02-13T13,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1915,megawatthours
2022-02-13T12,ZONA,West - NYIS,NYIS,New York Independent System Operator,1650,megawatthours
2022-02-13T12,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1078,megawatthours
2022-02-13T12,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1853,megawatthours
2022-02-13T12,ZOND,North - NYIS,NYIS,New York Independent System Operator,760,megawatthours
2022-02-13T12,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,921,megawatthours
2022-02-13T12,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1338,megawatthours
2022-02-13T12,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,987,megawatthours
2022-02-13T12,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,287,megawatthours
2022-02-13T12,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,551,megawatthours
2022-02-13T12,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4464,megawatthours
2022-02-13T12,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1822,megawatthours
2022-02-13T11,ZONA,West - NYIS,NYIS,New York Independent System Operator,1608,megawatthours
2022-02-13T11,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1044,megawatthours
2022-02-13T11,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1779,megawatthours
2022-02-13T11,ZOND,North - NYIS,NYIS,New York Independent System Operator,771,megawatthours
2022-02-13T11,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,887,megawatthours
2022-02-13T11,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1285,megawatthours
2022-02-13T11,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,949,megawatthours
2022-02-13T11,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,276,megawatthours
2022-02-13T11,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,536,megawatthours
2022-02-13T11,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4328,megawatthours
2022-02-13T11,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1740,megawatthours
2022-02-13T10,ZONA,West - NYIS,NYIS,New York Independent System Operator,1593,megawatthours
2022-02-13T10,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1024,megawatthours
2022-02-13T10,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1734,megawatthours
2022-02-13T10,ZOND,North - NYIS,NYIS,New York Independent System Operator,750,megawatthours
2022-02-13T10,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,854,megawatthours
2022-02-13T10,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1255,megawatthours
2022-02-13T10,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,921,megawatthours
2022-02-13T10,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,268,megawatthours
2022-02-13T10,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,524,megawatthours
2022-02-13T10,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4248,megawatthours
2022-02-13T10,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1691,megawatthours
2022-02-13T09,ZONA,West - NYIS,NYIS,New York Independent System Operator,1564,megawatthours
2022-02-13T09,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1017,megawatthours
2022-02-13T09,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1698,megawatthours
2022-02-13T09,ZOND,North - NYIS,NYIS,New York Independent System Operator,749,megawatthours
2022-02-13T09,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,838,megawatthours
2022-02-13T09,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1247,megawatthours
2022-02-13T09,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,910,megawatthours
2022-02-13T09,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,260,megawatthours
2022-02-13T09,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,514,megawatthours
2022-02-13T09,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4221,megawatthours
2022-02-13T09,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1667,megawatthours
2022-02-13T08,ZONA,West - NYIS,NYIS,New York Independent System Operator,1589,megawatthours
2022-02-13T08,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1020,megawatthours
2022-02-13T08,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1700,megawatthours
2022-02-13T08,ZOND,North - NYIS,NYIS,New York Independent System Operator,726,megawatthours
2022-02-13T08,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,836,megawatthours
2022-02-13T08,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1250,megawatthours
2022-02-13T08,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,905,megawatthours
2022-02-13T08,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,262,megawatthours
2022-02-13T08,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,517,megawatthours
2022-02-13T08,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4252,megawatthours
2022-02-13T08,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1677,megawatthours
2022-02-13T07,ZONA,West - NYIS,NYIS,New York Independent System Operator,1588,megawatthours
2022-02-13T07,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1028,megawatthours
2022-02-13T07,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1710,megawatthours
2022-02-13T07,ZOND,North - NYIS,NYIS,New York Independent System Operator,741,megawatthours
2022-02-13T07,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,846,megawatthours
2022-02-13T07,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1261,megawatthours
2022-02-13T07,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,913,megawatthours
2022-02-13T07,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,269,megawatthours
2022-02-13T07,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,529,megawatthours
2022-02-13T07,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4359,megawatthours
2022-02-13T07,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1719,megawatthours
2022-02-13T06,ZONA,West - NYIS,NYIS,New York Independent System Operator,1639,megawatthours
2022-02-13T06,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1039,megawatthours
2022-02-13T06,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1735,megawatthours
2022-02-13T06,ZOND,North - NYIS,NYIS,New York Independent System Operator,752,megawatthours
2022-02-13T06,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,861,megawatthours
2022-02-13T06,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1287,megawatthours
2022-02-13T06,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,929,megawatthours
2022-02-13T06,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,286,megawatthours
2022-02-13T06,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,545,megawatthours
2022-02-13T06,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4518,megawatthours
2022-02-13T06,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1786,megawatthours
2022-02-13T05,ZONA,West - NYIS,NYIS,New York Independent System Operator,1685,megawatthours
2022-02-13T05,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1073,megawatthours
2022-02-13T05,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1779,megawatthours
2022-02-13T05,ZOND,North - NYIS,NYIS,New York Independent System Operator,742,megawatthours
2022-02-13T05,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,875,megawatthours
2022-02-13T05,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1329,megawatthours
2022-02-13T05,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,974,megawatthours
2022-02-13T05,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,294,megawatthours
2022-02-13T05,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,562,megawatthours
2022-02-13T05,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4738,megawatthours
2022-02-13T05,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1879,megawatthours
2022-02-13T04,ZONA,West - NYIS,NYIS,New York Independent System Operator,1745,megawatthours
2022-02-13T04,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1126,megawatthours
2022-02-13T04,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1831,megawatthours
2022-02-13T04,ZOND,North - NYIS,NYIS,New York Independent System Operator,753,megawatthours
2022-02-13T04,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,918,megawatthours
2022-02-13T04,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1393,megawatthours
2022-02-13T04,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1025,megawatthours
2022-02-13T04,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,314,megawatthours
2022-02-13T04,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,590,megawatthours
2022-02-13T04,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4933,megawatthours
2022-02-13T04,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1994,megawatthours
2022-02-13T03,ZONA,West - NYIS,NYIS,New York Independent System Operator,1799,megawatthours
2022-02-13T03,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1181,megawatthours
2022-02-13T03,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1913,megawatthours
2022-02-13T03,ZOND,North - NYIS,NYIS,New York Independent System Operator,753,megawatthours
2022-02-13T03,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,964,megawatthours
2022-02-13T03,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1451,megawatthours
2022-02-13T03,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1075,megawatthours
2022-02-13T03,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,324,megawatthours
2022-02-13T03,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,616,megawatthours
2022-02-13T03,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5094,megawatthours
2022-02-13T03,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2096,megawatthours
2022-02-13T02,ZONA,West - NYIS,NYIS,New York Independent System Operator,1810,megawatthours
2022-02-13T02,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1226,megawatthours
2022-02-13T02,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1974,megawatthours
2022-02-13T02,ZOND,North - NYIS,NYIS,New York Independent System Operator,754,megawatthours
2022-02-13T02,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1008,megawatthours
2022-02-13T02,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1506,megawatthours
2022-02-13T02,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1113,megawatthours
2022-02-13T02,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,334,megawatthours
2022-02-13T02,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,635,megawatthours
2022-02-13T02,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5207,megawatthours
2022-02-13T02,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2172,megawatthours
2022-02-13T01,ZONA,West - NYIS,NYIS,New York Independent System Operator,1826,megawatthours
2022-02-13T01,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1256,megawatthours
2022-02-13T01,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2015,megawatthours
2022-02-13T01,ZOND,North - NYIS,NYIS,New York Independent System Operator,763,megawatthours
2022-02-13T01,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1048,megawatthours
2022-02-13T01,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1538,megawatthours
2022-02-13T01,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1135,megawatthours
