period,subba,subba-name,parent,parent-name,value,value-units
2022-03-21T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1612,megawatthours
2022-03-21T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1084,megawatthours
2022-03-21T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1770,megawatthours
2022-03-21T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,707,megawatthours
2022-03-21T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,885,megawatthours
2022-03-21T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1365,megawatthours
2022-03-21T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1056,megawatthours
2022-03-21T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,316,megawatthours
2022-03-21T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,614,megawatthours
2022-03-21T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5022,megawatthours
2022-03-21T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2118,megawatthours
2022-03-20T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,1567,megawatthours
2022-03-20T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1037,megawatthours
2022-03-20T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1746,megawatthours
2022-03-20T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,695,megawatthours
2022-03-20T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,850,megawatthours
2022-03-20T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1344,megawatthours
2022-03-20T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1016,megawatthours
2022-03-20T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,302,megawatthours
2022-03-20T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,592,megawatthours
2022-03-20T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4918,megawatthours
2022-03-20T23,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2016,megawatthours
2022-03-20T22,ZONA,West - NYIS,NYIS,New York Independent System Operator,1544,megawatthours
2022-03-20T22,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1011,megawatthours
2022-03-20T22,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1753,megawatthours
2022-03-20T22,ZOND,North - NYIS,NYIS,New York Independent System Operator,686,megawatthours
2022-03-20T22,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,827,megawatthours
2022-03-20T22,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1317,megawatthours
2022-03-20T22,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,968,megawatthours
2022-03-20T22,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,294,megawatthours
2022-03-20T22,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,574,megawatthours
2022-03-20T22,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4847,megawatthours
2022-03-20T22,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1929,megawatthours
2022-03-20T21,ZONA,West - NYIS,NYIS,New York Independent System Operator,1528,megawatthours
2022-03-20T21,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,991,megawatthours
2022-03-20T21,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1705,megawatthours
2022-03-20T21,ZOND,North - NYIS,NYIS,New York Independent System Operator,675,megawatthours
2022-03-20T21,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,819,megawatthours
2022-03-20T21,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1268,megawatthours
2022-03-20T21,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,912,megawatthours
2022-03-20T21,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,281,megawatthours
2022-03-20T21,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,563,megawatthours
2022-03-20T21,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4809,megawatthours
2022-03-20T21,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1808,megawatthours
2022-03-20T20,ZONA,West - NYIS,NYIS,New York Independent System Operator,1543,megawatthours
2022-03-20T20,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1006,megawatthours
2022-03-20T20,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1664,megawatthours
2022-03-20T20,ZOND,North - NYIS,NYIS,New York Independent System Operator,670,megawatthours
2022-03-20T20,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,805,megawatthours
2022-03-20T20,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1230,megawatthours
2022-03-20T20,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,903,megawatthours
2022-03-20T20,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,272,megawatthours
2022-03-20T20,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,553,megawatthours
2022-03-20T20,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4739,megawatthours
2022-03-20T20,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1738,megawatthours
2022-03-20T19,ZONA,West - NYIS,NYIS,New York Independent System Operator,1577,megawatthours
2022-03-20T19,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1037,megawatthours
2022-03-20T19,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1645,megawatthours
2022-03-20T19,ZOND,North - NYIS,NYIS,New York Independent System Operator,671,megawatthours
2022-03-20T19,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,795,megawatthours
2022-03-20T19,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1197,megawatthours
2022-03-20T19,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,903,megawatthours
2022-03-20T19,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,273,megawatthours
2022-03-20T19,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,551,megawatthours
2022-03-20T19,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4721,megawatthours
2022-03-20T19,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1753,megawatthours
2022-03-20T18,ZONA,West - NYIS,NYIS,New York Independent System Operator,1633,megawatthours
2022-03-20T18,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1044,megawatthours
2022-03-20T18,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1644,megawatthours
2022-03-20T18,ZOND,North - NYIS,NYIS,New York Independent System Operator,676,megawatthours
2022-03-20T18,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,797,megawatthours
2022-03-20T18,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1186,megawatthours
2022-03-20T18,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,913,megawatthours
2022-03-20T18,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,280,megawatthours
2022-03-20T18,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,559,megawatthours
2022-03-20T18,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4758,megawatthours
2022-03-20T18,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1760,megawatthours
2022-03-20T17,ZONA,West - NYIS,NYIS,New York Independent System Operator,1648,megawatthours
2022-03-20T17,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1037,megawatthours
2022-03-20T17,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1626,megawatthours
2022-03-20T17,ZOND,North - NYIS,NYIS,New York Independent System Operator,676,megawatthours
2022-03-20T17,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,800,megawatthours
2022-03-20T17,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1183,megawatthours
2022-03-20T17,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,896,megawatthours
2022-03-20T17,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,281,megawatthours
2022-03-20T17,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,550,megawatthours
2022-03-20T17,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4720,megawatthours
2022-03-20T17,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1672,megawatthours
2022-03-20T16,ZONA,West - NYIS,NYIS,New York Independent System Operator,1635,megawatthours
2022-03-20T16,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1018,megawatthours
2022-03-20T16,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1613,megawatthours
2022-03-20T16,ZOND,North - NYIS,NYIS,New York Independent System Operator,676,megawatthours
2022-03-20T16,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,799,megawatthours
2022-03-20T16,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1165,megawatthours
2022-03-20T16,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,890,megawatthours
2022-03-20T16,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,276,megawatthours
