period,subba,subba-name,parent,parent-name,value,value-units
2023-04-12T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1609,megawatthours
2023-04-12T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1048,megawatthours
2023-04-12T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1671,megawatthours
2023-04-12T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,639,megawatthours
2023-04-12T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,767,megawatthours
2023-04-12T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1235,megawatthours
2023-04-12T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1053,megawatthours
2023-04-12T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,296,megawatthours
2023-04-12T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,574,megawatthours
2023-04-12T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5361,megawatthours
2023-04-12T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2094,megawatthours
2023-04-11T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,1581,megawatthours
2023-04-11T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1020,megawatthours
2023-04-11T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1593,megawatthours
2023-04-11T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,633,megawatthours
2023-04-11T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,733,megawatthours
2023-04-11T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1207,megawatthours
2023-04-11T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,978,megawatthours
2023-04-11T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,287,megawatthours
2023-04-11T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,570,megawatthours
2023-04-11T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5416,megawatthours
2023-04-11T23,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2023,megawatthours
2023-04-11T22,ZONA,West - NYIS,NYIS,New York Independent System Operator,1575,megawatthours
2023-04-11T22,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,996,megawatthours
2023-04-11T22,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1513,megawatthours
2023-04-11T22,ZOND,North - NYIS,NYIS,New York Independent System Operator,647,megawatthours
2023-04-11T22,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,709,megawatthours
2023-04-11T22,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1122,megawatthours
2023-04-11T22,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,924,megawatthours
2023-04-11T22,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,273,megawatthours
2023-04-11T22,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,571,megawatthours
2023-04-11T22,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5548,megawatthours
2023-04-11T22,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1964,megawatthours
2023-04-11T21,ZONA,West - NYIS,NYIS,New York Independent System Operator,1575,megawatthours
2023-04-11T21,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,971,megawatthours
2023-04-11T21,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1432,megawatthours
2023-04-11T21,ZOND,North - NYIS,NYIS,New York Independent System Operator,635,megawatthours
2023-04-11T21,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,660,megawatthours
2023-04-11T21,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1080,megawatthours
2023-04-11T21,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,899,megawatthours
2023-04-11T21,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,265,megawatthours
2023-04-11T21,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,558,megawatthours
2023-04-11T21,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5523,megawatthours
2023-04-11T21,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1828,megawatthours
2023-04-11T20,ZONA,West - NYIS,NYIS,New York Independent System Operator,1561,megawatthours
2023-04-11T20,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,928,megawatthours
2023-04-11T20,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1339,megawatthours
2023-04-11T20,ZOND,North - NYIS,NYIS,New York Independent System Operator,630,megawatthours
2023-04-11T20,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,609,megawatthours
2023-04-11T20,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1060,megawatthours
2023-04-11T20,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,891,megawatthours
2023-04-11T20,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,257,megawatthours
2023-04-11T20,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,544,megawatthours
2023-04-11T20,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5450,megawatthours
2023-04-11T20,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1688,megawatthours
2023-04-11T19,ZONA,West - NYIS,NYIS,New York Independent System Operator,1521,megawatthours
2023-04-11T19,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,851,megawatthours
2023-04-11T19,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1310,megawatthours
2023-04-11T19,ZOND,North - NYIS,NYIS,New York Independent System Operator,628,megawatthours
2023-04-11T19,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,597,megawatthours
2023-04-11T19,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1040,megawatthours
2023-04-11T19,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,821,megawatthours
2023-04-11T19,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,248,megawatthours
2023-04-11T19,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,529,megawatthours
2023-04-11T19,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5386,megawatthours
2023-04-11T19,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1521,megawatthours
2023-04-11T18,ZONA,West - NYIS,NYIS,New York Independent System Operator,1506,megawatthours
2023-04-11T18,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,824,megawatthours
2023-04-11T18,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1350,megawatthours
2023-04-11T18,ZOND,North - NYIS,NYIS,New York Independent System Operator,630,megawatthours
2023-04-11T18,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,591,megawatthours
2023-04-11T18,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1024,megawatthours
2023-04-11T18,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,710,megawatthours
2023-04-11T18,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,236,megawatthours
2023-04-11T18,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,513,megawatthours
2023-04-11T18,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5345,megawatthours
2023-04-11T18,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1462,megawatthours
2023-04-11T17,ZONA,West - NYIS,NYIS,New York Independent System Operator,1530,megawatthours
2023-04-11T17,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,854,megawatthours
2023-04-11T17,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1360,megawatthours
2023-04-11T17,ZOND,North - NYIS,NYIS,New York Independent System Operator,628,megawatthours
2023-04-11T17,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,584,megawatthours
2023-04-11T17,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,985,megawatthours
2023-04-11T17,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,653,megawatthours
2023-04-11T17,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,233,megawatthours
2023-04-11T17,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,517,megawatthours
2023-04-11T17,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5318,megawatthours
2023-04-11T17,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1471,megawatthours
2023-04-11T16,ZONA,West - NYIS,NYIS,New York Independent System Operator,1565,megawatthours
2023-04-11T16,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,887,megawatthours
2023-04-11T16,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1333,megawatthours
2023-04-11T16,ZOND,North - NYIS,NYIS,New York Independent System Operator,632,megawatthours
2023-04-11T16,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,591,megawatthours
2023-04-11T16,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,964,megawatthours
2023-04-11T16,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,659,megawatthours
2023-04-11T16,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,240,megawatthours
2023-04-11T16,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,521,megawatthours
2023-04-11T16,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5282,megawatthours
2023-04-11T16,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1513,megawatthours
2023-04-11T15,ZONA,West - NYIS,NYIS,New York Independent System Operator,1585,megawatthours
2023-04-11T15,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,889,megawatthours
2023-04-11T15,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1381,megawatthours
2023-04-11T15,ZOND,North - NYIS,NYIS,New York Independent System Operator,632,megawatthours
2023-04-11T15,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,596,megawatthours
