period,subba,subba-name,parent,parent-name,value,value-units
2023-12-15T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1988,megawatthours
2023-12-15T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1435,megawatthours
2023-12-15T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1951,megawatthours
2023-12-15T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,761,megawatthours
2023-12-15T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1137,megawatthours
2023-12-15T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1646,megawatthours
2023-12-15T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1362,megawatthours
2023-12-15T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,435,megawatthours
2023-12-15T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,776,megawatthours
2023-12-15T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6340,megawatthours
2023-12-15T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2795,megawatthours
2023-12-14T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,1980,megawatthours
2023-12-14T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1437,megawatthours
2023-12-14T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1947,megawatthours
2023-12-14T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,747,megawatthours
2023-12-14T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1134,megawatthours
2023-12-14T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1654,megawatthours
2023-12-14T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1353,megawatthours
2023-12-14T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,421,megawatthours
2023-12-14T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,776,megawatthours
2023-12-14T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6483,megawatthours
2023-12-14T23,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2778,megawatthours
2023-12-14T22,ZONA,West - NYIS,NYIS,New York Independent System Operator,1891,megawatthours
2023-12-14T22,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1357,megawatthours
2023-12-14T22,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1864,megawatthours
2023-12-14T22,ZOND,North - NYIS,NYIS,New York Independent System Operator,737,megawatthours
2023-12-14T22,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1071,megawatthours
2023-12-14T22,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1563,megawatthours
2023-12-14T22,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1265,megawatthours
2023-12-14T22,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,386,megawatthours
2023-12-14T22,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,734,megawatthours
2023-12-14T22,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6346,megawatthours
2023-12-14T22,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2603,megawatthours
2023-12-14T21,ZONA,West - NYIS,NYIS,New York Independent System Operator,1823,megawatthours
2023-12-14T21,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1275,megawatthours
2023-12-14T21,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1719,megawatthours
2023-12-14T21,ZOND,North - NYIS,NYIS,New York Independent System Operator,721,megawatthours
2023-12-14T21,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,984,megawatthours
2023-12-14T21,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1436,megawatthours
2023-12-14T21,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1129,megawatthours
2023-12-14T21,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,359,megawatthours
2023-12-14T21,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,688,megawatthours
2023-12-14T21,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6170,megawatthours
2023-12-14T21,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2317,megawatthours
2023-12-14T20,ZONA,West - NYIS,NYIS,New York Independent System Operator,1814,megawatthours
2023-12-14T20,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1193,megawatthours
2023-12-14T20,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1599,megawatthours
2023-12-14T20,ZOND,North - NYIS,NYIS,New York Independent System Operator,711,megawatthours
2023-12-14T20,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,917,megawatthours
2023-12-14T20,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1340,megawatthours
2023-12-14T20,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1026,megawatthours
2023-12-14T20,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,345,megawatthours
2023-12-14T20,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,670,megawatthours
2023-12-14T20,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6113,megawatthours
2023-12-14T20,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2160,megawatthours
2023-12-14T19,ZONA,West - NYIS,NYIS,New York Independent System Operator,1802,megawatthours
2023-12-14T19,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1168,megawatthours
2023-12-14T19,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1522,megawatthours
2023-12-14T19,ZOND,North - NYIS,NYIS,New York Independent System Operator,707,megawatthours
2023-12-14T19,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,882,megawatthours
2023-12-14T19,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1265,megawatthours
2023-12-14T19,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,961,megawatthours
2023-12-14T19,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,331,megawatthours
2023-12-14T19,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,660,megawatthours
2023-12-14T19,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6093,megawatthours
