period,subba,subba-name,parent,parent-name,value,value-units
2022-07-31T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1921,megawatthours
2022-07-31T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1305,megawatthours
2022-07-31T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2003,megawatthours
2022-07-31T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,661,megawatthours
2022-07-31T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,986,megawatthours
2022-07-31T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1709,megawatthours
2022-07-31T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1585,megawatthours
2022-07-31T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,453,megawatthours
2022-07-31T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,984,megawatthours
2022-07-31T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,7424,megawatthours
2022-07-31T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,3919,megawatthours
2022-07-30T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,1952,megawatthours
2022-07-30T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1295,megawatthours
2022-07-30T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1992,megawatthours
2022-07-30T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,655,megawatthours
2022-07-30T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,974,megawatthours
2022-07-30T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1726,megawatthours
2022-07-30T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1630,megawatthours
2022-07-30T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,478,megawatthours
2022-07-30T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,1022,megawatthours
2022-07-30T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,7580,megawatthours
2022-07-30T23,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,4131,megawatthours
2022-07-30T22,ZONA,West - NYIS,NYIS,New York Independent System Operator,1944,megawatthours
2022-07-30T22,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1259,megawatthours
2022-07-30T22,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1925,megawatthours
2022-07-30T22,ZOND,North - NYIS,NYIS,New York Independent System Operator,655,megawatthours
2022-07-30T22,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,935,megawatthours
2022-07-30T22,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1697,megawatthours
2022-07-30T22,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1602,megawatthours
2022-07-30T22,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,485,megawatthours
2022-07-30T22,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,1033,megawatthours
2022-07-30T22,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,7634,megawatthours
2022-07-30T22,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,4166,megawatthours
2022-07-30T21,ZONA,West - NYIS,NYIS,New York Independent System Operator,1898,megawatthours
2022-07-30T21,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1201,megawatthours
2022-07-30T21,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1816,megawatthours
2022-07-30T21,ZOND,North - NYIS,NYIS,New York Independent System Operator,643,megawatthours
2022-07-30T21,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,893,megawatthours
2022-07-30T21,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1610,megawatthours
2022-07-30T21,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1535,megawatthours
2022-07-30T21,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,468,megawatthours
2022-07-30T21,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,1015,megawatthours
2022-07-30T21,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,7606,megawatthours
2022-07-30T21,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,4066,megawatthours
2022-07-30T20,ZONA,West - NYIS,NYIS,New York Independent System Operator,1863,megawatthours
2022-07-30T20,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1157,megawatthours
2022-07-30T20,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1743,megawatthours
2022-07-30T20,ZOND,North - NYIS,NYIS,New York Independent System Operator,641,megawatthours
2022-07-30T20,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,847,megawatthours
2022-07-30T20,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1547,megawatthours
2022-07-30T20,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1464,megawatthours
2022-07-30T20,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,448,megawatthours
2022-07-30T20,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,977,megawatthours
2022-07-30T20,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,7510,megawatthours
2022-07-30T20,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,3946,megawatthours
2022-07-30T19,ZONA,West - NYIS,NYIS,New York Independent System Operator,1835,megawatthours
2022-07-30T19,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1128,megawatthours
2022-07-30T19,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1721,megawatthours
2022-07-30T19,ZOND,North - NYIS,NYIS,New York Independent System Operator,647,megawatthours
2022-07-30T19,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,842,megawatthours
2022-07-30T19,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1541,megawatthours
2022-07-30T19,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1418,megawatthours
2022-07-30T19,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,437,megawatthours
2022-07-30T19,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,956,megawatthours
2022-07-30T19,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,7414,megawatthours
2022-07-30T19,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,3821,megawatthours
2022-07-30T18,ZONA,West - NYIS,NYIS,New York Independent System Operator,1807,megawatthours
2022-07-30T18,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1111,megawatthours
2022-07-30T18,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1716,megawatthours
2022-07-30T18,ZOND,North - NYIS,NYIS,New York Independent System Operator,652,megawatthours
2022-07-30T18,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,860,megawatthours
2022-07-30T18,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1542,megawatthours
2022-07-30T18,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1384,megawatthours
2022-07-30T18,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,424,megawatthours
2022-07-30T18,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,936,megawatthours
2022-07-30T18,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,7313,megawatthours
2022-07-30T18,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,3673,megawatthours
2022-07-30T17,ZONA,West - NYIS,NYIS,New York Independent System Operator,1769,megawatthours
2022-07-30T17,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1089,megawatthours
2022-07-30T17,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1684,megawatthours
2022-07-30T17,ZOND,North - NYIS,NYIS,New York Independent System Operator,651,megawatthours
2022-07-30T17,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,861,megawatthours
2022-07-30T17,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1552,megawatthours
2022-07-30T17,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1346,megawatthours
2022-07-30T17,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,412,megawatthours
2022-07-30T17,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,913,megawatthours
2022-07-30T17,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,7253,megawatthours
2022-07-30T17,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,3511,megawatthours
2022-07-30T16,ZONA,West - NYIS,NYIS,New York Independent System Operator,1744,megawatthours
2022-07-30T16,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1064,megawatthours
2022-07-30T16,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1636,megawatthours
2022-07-30T16,ZOND,North - NYIS,NYIS,New York Independent System Operator,652,megawatthours
2022-07-30T16,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,859,megawatthours
2022-07-30T16,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1530,megawatthours
