period,subba,subba-name,parent,parent-name,value,value-units
2023-01-11T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1926,megawatthours
2023-01-11T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1336,megawatthours
2023-01-11T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2188,megawatthours
2023-01-11T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,797,megawatthours
2023-01-11T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1088,megawatthours
2023-01-11T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1622,megawatthours
2023-01-11T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1288,megawatthours
2023-01-11T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,384,megawatthours
2023-01-11T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,752,megawatthours
2023-01-11T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6158,megawatthours
2023-01-11T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2608,megawatthours
2023-01-10T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,1931,megawatthours
2023-01-10T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1354,megawatthours
2023-01-10T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2190,megawatthours
2023-01-10T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,805,megawatthours
2023-01-10T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1081,megawatthours
2023-01-10T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1617,megawatthours
2023-01-10T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1291,megawatthours
2023-01-10T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,378,megawatthours
2023-01-10T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,751,megawatthours
2023-01-10T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6319,megawatthours
