period,subba,subba-name,parent,parent-name,value,value-units
2024-11-02T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1780,megawatthours
2024-11-02T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1077,megawatthours
2024-11-02T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1623,megawatthours
2024-11-02T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,600,megawatthours
2024-11-02T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,859,megawatthours
2024-11-02T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1331,megawatthours
2024-11-02T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1104,megawatthours
2024-11-02T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,292,megawatthours
2024-11-02T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,684,megawatthours
2024-11-02T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5689,megawatthours
2024-11-02T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2341,megawatthours
2024-11-01T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,1798,megawatthours
2024-11-01T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1096,megawatthours
2024-11-01T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1686,megawatthours
2024-11-01T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,599,megawatthours
2024-11-01T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,881,megawatthours
2024-11-01T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1360,megawatthours
2024-11-01T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1145,megawatthours
2024-11-01T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,300,megawatthours
2024-11-01T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,709,megawatthours
2024-11-01T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5937,megawatthours
2024-11-01T23,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2413,megawatthours
2024-11-01T22,ZONA,West - NYIS,NYIS,New York Independent System Operator,1776,megawatthours
2024-11-01T22,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1081,megawatthours
2024-11-01T22,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1670,megawatthours
2024-11-01T22,ZOND,North - NYIS,NYIS,New York Independent System Operator,594,megawatthours
2024-11-01T22,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,869,megawatthours
2024-11-01T22,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1329,megawatthours
2024-11-01T22,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1135,megawatthours
2024-11-01T22,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,289,megawatthours
2024-11-01T22,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,716,megawatthours
2024-11-01T22,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6122,megawatthours
2024-11-01T22,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2324,megawatthours
2024-11-01T21,ZONA,West - NYIS,NYIS,New York Independent System Operator,1770,megawatthours
2024-11-01T21,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1065,megawatthours
2024-11-01T21,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1627,megawatthours
2024-11-01T21,ZOND,North - NYIS,NYIS,New York Independent System Operator,587,megawatthours
2024-11-01T21,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,827,megawatthours
2024-11-01T21,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1249,megawatthours
2024-11-01T21,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1058,megawatthours
2024-11-01T21,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,286,megawatthours
2024-11-01T21,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,728,megawatthours
2024-11-01T21,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6177,megawatthours
2024-11-01T21,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2238,megawatthours
2024-11-01T20,ZONA,West - NYIS,NYIS,New York Independent System Operator,1771,megawatthours
2024-11-01T20,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1052,megawatthours
2024-11-01T20,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1582,megawatthours
2024-11-01T20,ZOND,North - NYIS,NYIS,New York Independent System Operator,583,megawatthours
2024-11-01T20,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,766,megawatthours
2024-11-01T20,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1146,megawatthours
2024-11-01T20,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,950,megawatthours
2024-11-01T20,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,281,megawatthours
2024-11-01T20,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,721,megawatthours
2024-11-01T20,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6144,megawatthours
2024-11-01T20,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2103,megawatthours
2024-11-01T19,ZONA,West - NYIS,NYIS,New York Independent System Operator,1783,megawatthours
2024-11-01T19,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1037,megawatthours
2024-11-01T19,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1525,megawatthours
2024-11-01T19,ZOND,North - NYIS,NYIS,New York Independent System Operator,597,megawatthours
2024-11-01T19,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,739,megawatthours
2024-11-01T19,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1043,megawatthours
2024-11-01T19,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,878,megawatthours
2024-11-01T19,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,269,megawatthours
2024-11-01T19,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,701,megawatthours
2024-11-01T19,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6120,megawatthours
2024-11-01T19,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1970,megawatthours
2024-11-01T18,ZONA,West - NYIS,NYIS,New York Independent System Operator,1776,megawatthours
2024-11-01T18,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,995,megawatthours
2024-11-01T18,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1502,megawatthours
2024-11-01T18,ZOND,North - NYIS,NYIS,New York Independent System Operator,598,megawatthours
2024-11-01T18,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,750,megawatthours
2024-11-01T18,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1043,megawatthours
2024-11-01T18,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,837,megawatthours
2024-11-01T18,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,263,megawatthours
2024-11-01T18,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,692,megawatthours
2024-11-01T18,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6043,megawatthours
2024-11-01T18,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1858,megawatthours
2024-11-01T17,ZONA,West - NYIS,NYIS,New York Independent System Operator,1735,megawatthours
2024-11-01T17,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1001,megawatthours
2024-11-01T17,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1486,megawatthours
2024-11-01T17,ZOND,North - NYIS,NYIS,New York Independent System Operator,594,megawatthours
2024-11-01T17,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,744,megawatthours
2024-11-01T17,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1080,megawatthours
2024-11-01T17,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,826,megawatthours
2024-11-01T17,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,262,megawatthours
2024-11-01T17,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,677,megawatthours
2024-11-01T17,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5947,megawatthours
2024-11-01T17,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2000,megawatthours
2024-11-01T16,ZONA,West - NYIS,NYIS,New York Independent System Operator,1765,megawatthours
2024-11-01T16,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1059,megawatthours
2024-11-01T16,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1496,megawatthours
2024-11-01T16,ZOND,North - NYIS,NYIS,New York Independent System Operator,591,megawatthours
2024-11-01T16,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,741,megawatthours
2024-11-01T16,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1129,megawatthours
2024-11-01T16,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,827,megawatthours
2024-11-01T16,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,264,megawatthours
2024-11-01T16,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,683,megawatthours
2024-11-01T16,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5939,megawatthours
2024-11-01T16,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2122,megawatthours
2024-11-01T15,ZONA,West - NYIS,NYIS,New York Independent System Operator,1789,megawatthours
2024-11-01T15,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1078,megawatthours
2024-11-01T15,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1490,megawatthours
2024-11-01T15,ZOND,North - NYIS,NYIS,New York Independent System Operator,585,megawatthours
2024-11-01T15,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,783,megawatthours
2024-11-01T15,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1123,megawatthours
2024-11-01T15,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,921,megawatthours
2024-11-01T15,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,285,megawatthours
2024-11-01T15,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,697,megawatthours
2024-11-01T15,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5876,megawatthours
2024-11-01T15,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2153,megawatthours
2024-11-01T14,ZONA,West - NYIS,NYIS,New York Independent System Operator,1758,megawatthours
2024-11-01T14,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1072,megawatthours
2024-11-01T14,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1487,megawatthours
2024-11-01T14,ZOND,North - NYIS,NYIS,New York Independent System Operator,610,megawatthours
2024-11-01T14,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,806,megawatthours
2024-11-01T14,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1251,megawatthours
2024-11-01T14,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1033,megawatthours
2024-11-01T14,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,286,megawatthours
2024-11-01T14,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,684,megawatthours
2024-11-01T14,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5787,megawatthours
2024-11-01T14,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2082,megawatthours
2024-11-01T13,ZONA,West - NYIS,NYIS,New York Independent System Operator,1733,megawatthours
2024-11-01T13,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1054,megawatthours
2024-11-01T13,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1607,megawatthours
2024-11-01T13,ZOND,North - NYIS,NYIS,New York Independent System Operator,621,megawatthours
2024-11-01T13,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,819,megawatthours
2024-11-01T13,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1372,megawatthours
2024-11-01T13,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1035,megawatthours
2024-11-01T13,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,280,megawatthours
2024-11-01T13,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,653,megawatthours
2024-11-01T13,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5575,megawatthours
2024-11-01T13,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2016,megawatthours
2024-11-01T12,ZONA,West - NYIS,NYIS,New York Independent System Operator,1685,megawatthours
2024-11-01T12,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1032,megawatthours
2024-11-01T12,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1643,megawatthours
2024-11-01T12,ZOND,North - NYIS,NYIS,New York Independent System Operator,605,megawatthours
2024-11-01T12,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,844,megawatthours
2024-11-01T12,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1340,megawatthours
2024-11-01T12,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1005,megawatthours
2024-11-01T12,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,260,megawatthours
2024-11-01T12,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,629,megawatthours
2024-11-01T12,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5269,megawatthours
2024-11-01T12,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1955,megawatthours
2024-11-01T11,ZONA,West - NYIS,NYIS,New York Independent System Operator,1587,megawatthours
2024-11-01T11,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,974,megawatthours
2024-11-01T11,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1521,megawatthours
2024-11-01T11,ZOND,North - NYIS,NYIS,New York Independent System Operator,612,megawatthours
2024-11-01T11,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,790,megawatthours
2024-11-01T11,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1266,megawatthours
2024-11-01T11,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,932,megawatthours
2024-11-01T11,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,235,megawatthours
2024-11-01T11,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,574,megawatthours
2024-11-01T11,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4855,megawatthours
2024-11-01T11,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1816,megawatthours
2024-11-01T10,ZONA,West - NYIS,NYIS,New York Independent System Operator,1501,megawatthours
2024-11-01T10,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,911,megawatthours
2024-11-01T10,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1387,megawatthours
2024-11-01T10,ZOND,North - NYIS,NYIS,New York Independent System Operator,598,megawatthours
2024-11-01T10,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,719,megawatthours
2024-11-01T10,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1164,megawatthours
2024-11-01T10,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,854,megawatthours
2024-11-01T10,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,218,megawatthours
2024-11-01T10,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,520,megawatthours
2024-11-01T10,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4431,megawatthours
2024-11-01T10,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1661,megawatthours
2024-11-01T09,ZONA,West - NYIS,NYIS,New York Independent System Operator,1476,megawatthours
2024-11-01T09,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,875,megawatthours
2024-11-01T09,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1303,megawatthours
2024-11-01T09,ZOND,North - NYIS,NYIS,New York Independent System Operator,568,megawatthours
2024-11-01T09,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,679,megawatthours
2024-11-01T09,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1116,megawatthours
2024-11-01T09,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,812,megawatthours
2024-11-01T09,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,212,megawatthours
2024-11-01T09,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,495,megawatthours
2024-11-01T09,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4257,megawatthours
2024-11-01T09,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1573,megawatthours
2024-11-01T08,ZONA,West - NYIS,NYIS,New York Independent System Operator,1468,megawatthours
2024-11-01T08,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,869,megawatthours
2024-11-01T08,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1283,megawatthours
2024-11-01T08,ZOND,North - NYIS,NYIS,New York Independent System Operator,561,megawatthours
2024-11-01T08,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,669,megawatthours
2024-11-01T08,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1103,megawatthours
2024-11-01T08,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,810,megawatthours
2024-11-01T08,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,210,megawatthours
2024-11-01T08,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,493,megawatthours
2024-11-01T08,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4259,megawatthours
2024-11-01T08,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1547,megawatthours
2024-11-01T07,ZONA,West - NYIS,NYIS,New York Independent System Operator,1478,megawatthours
2024-11-01T07,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,886,megawatthours
2024-11-01T07,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1296,megawatthours
2024-11-01T07,ZOND,North - NYIS,NYIS,New York Independent System Operator,559,megawatthours
2024-11-01T07,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,674,megawatthours
2024-11-01T07,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1114,megawatthours
2024-11-01T07,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,823,megawatthours
2024-11-01T07,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,214,megawatthours
2024-11-01T07,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,507,megawatthours
2024-11-01T07,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4350,megawatthours
2024-11-01T07,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1582,megawatthours
2024-11-01T06,ZONA,West - NYIS,NYIS,New York Independent System Operator,1503,megawatthours
2024-11-01T06,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,905,megawatthours
2024-11-01T06,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1317,megawatthours
2024-11-01T06,ZOND,North - NYIS,NYIS,New York Independent System Operator,556,megawatthours
2024-11-01T06,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,684,megawatthours
2024-11-01T06,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1128,megawatthours
2024-11-01T06,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,851,megawatthours
2024-11-01T06,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,224,megawatthours
2024-11-01T06,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,533,megawatthours
2024-11-01T06,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4491,megawatthours
2024-11-01T06,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1636,megawatthours
2024-11-01T05,ZONA,West - NYIS,NYIS,New York Independent System Operator,1549,megawatthours
2024-11-01T05,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,941,megawatthours
2024-11-01T05,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1362,megawatthours
2024-11-01T05,ZOND,North - NYIS,NYIS,New York Independent System Operator,565,megawatthours
2024-11-01T05,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,697,megawatthours
2024-11-01T05,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1155,megawatthours
2024-11-01T05,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,892,megawatthours
2024-11-01T05,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,229,megawatthours
2024-11-01T05,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,542,megawatthours
2024-11-01T05,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4703,megawatthours
2024-11-01T05,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1729,megawatthours
2024-11-01T04,ZONA,West - NYIS,NYIS,New York Independent System Operator,1596,megawatthours
2024-11-01T04,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,978,megawatthours
2024-11-01T04,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1403,megawatthours
2024-11-01T04,ZOND,North - NYIS,NYIS,New York Independent System Operator,569,megawatthours
2024-11-01T04,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,729,megawatthours
2024-11-01T04,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1186,megawatthours
2024-11-01T04,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,954,megawatthours
2024-11-01T04,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,227,megawatthours
2024-11-01T04,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,556,megawatthours
2024-11-01T04,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4978,megawatthours
2024-11-01T04,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1849,megawatthours
2024-11-01T03,ZONA,West - NYIS,NYIS,New York Independent System Operator,1669,megawatthours
2024-11-01T03,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1036,megawatthours
2024-11-01T03,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1478,megawatthours
2024-11-01T03,ZOND,North - NYIS,NYIS,New York Independent System Operator,576,megawatthours
2024-11-01T03,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,777,megawatthours
2024-11-01T03,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1246,megawatthours
2024-11-01T03,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1017,megawatthours
2024-11-01T03,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,259,megawatthours
2024-11-01T03,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,597,megawatthours
2024-11-01T03,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5273,megawatthours
2024-11-01T03,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1999,megawatthours
2024-11-01T02,ZONA,West - NYIS,NYIS,New York Independent System Operator,1744,megawatthours
2024-11-01T02,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1096,megawatthours
2024-11-01T02,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1583,megawatthours
2024-11-01T02,ZOND,North - NYIS,NYIS,New York Independent System Operator,587,megawatthours
2024-11-01T02,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,822,megawatthours
2024-11-01T02,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1320,megawatthours
2024-11-01T02,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1080,megawatthours
2024-11-01T02,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,277,megawatthours
2024-11-01T02,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,627,megawatthours
2024-11-01T02,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5519,megawatthours
2024-11-01T02,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2135,megawatthours
2024-11-01T01,ZONA,West - NYIS,NYIS,New York Independent System Operator,1793,megawatthours
2024-11-01T01,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1126,megawatthours
2024-11-01T01,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1693,megawatthours
2024-11-01T01,ZOND,North - NYIS,NYIS,New York Independent System Operator,594,megawatthours
2024-11-01T01,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,853,megawatthours
2024-11-01T01,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1367,megawatthours
2024-11-01T01,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1118,megawatthours
2024-11-01T01,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,293,megawatthours
2024-11-01T01,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,650,megawatthours
2024-11-01T01,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5719,megawatthours
2024-11-01T01,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2239,megawatthours
2024-11-01T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1805,megawatthours
2024-11-01T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1143,megawatthours
2024-11-01T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1708,megawatthours
2024-11-01T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,600,megawatthours
2024-11-01T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,859,megawatthours
2024-11-01T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1386,megawatthours
2024-11-01T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1144,megawatthours
2024-11-01T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,297,megawatthours
2024-11-01T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,675,megawatthours
2024-11-01T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5933,megawatthours
