period,subba,subba-name,parent,parent-name,value,value-units
2023-07-07T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,2209,megawatthours
2023-07-07T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1660,megawatthours
2023-07-07T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2560,megawatthours
2023-07-07T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,696,megawatthours
2023-07-07T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1219,megawatthours
2023-07-07T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,2076,megawatthours
2023-07-07T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1929,megawatthours
2023-07-07T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,555,megawatthours
2023-07-07T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,1091,megawatthours
2023-07-07T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,8608,megawatthours
2023-07-07T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,4402,megawatthours
2023-07-06T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,2229,megawatthours
2023-07-06T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1674,megawatthours
2023-07-06T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2599,megawatthours
2023-07-06T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,702,megawatthours
2023-07-06T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1209,megawatthours
2023-07-06T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,2082,megawatthours
2023-07-06T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1961,megawatthours
2023-07-06T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,581,megawatthours
2023-07-06T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,1138,megawatthours
2023-07-06T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,8922,megawatthours
2023-07-06T23,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,4591,megawatthours
2023-07-06T22,ZONA,West - NYIS,NYIS,New York Independent System Operator,2311,megawatthours
2023-07-06T22,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1709,megawatthours
2023-07-06T22,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2573,megawatthours
2023-07-06T22,ZOND,North - NYIS,NYIS,New York Independent System Operator,683,megawatthours
2023-07-06T22,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1167,megawatthours
2023-07-06T22,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,2061,megawatthours
2023-07-06T22,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1910,megawatthours
2023-07-06T22,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,590,megawatthours
2023-07-06T22,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,1159,megawatthours
2023-07-06T22,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,9232,megawatthours
2023-07-06T22,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,4649,megawatthours
2023-07-06T21,ZONA,West - NYIS,NYIS,New York Independent System Operator,2363,megawatthours
2023-07-06T21,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1748,megawatthours
2023-07-06T21,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2492,megawatthours
2023-07-06T21,ZOND,North - NYIS,NYIS,New York Independent System Operator,678,megawatthours
2023-07-06T21,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1139,megawatthours
2023-07-06T21,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1985,megawatthours
2023-07-06T21,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1860,megawatthours
2023-07-06T21,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,579,megawatthours
2023-07-06T21,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,1153,megawatthours
2023-07-06T21,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,9271,megawatthours
2023-07-06T21,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,4579,megawatthours
2023-07-06T20,ZONA,West - NYIS,NYIS,New York Independent System Operator,2393,megawatthours
2023-07-06T20,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1719,megawatthours
2023-07-06T20,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2413,megawatthours
2023-07-06T20,ZOND,North - NYIS,NYIS,New York Independent System Operator,678,megawatthours
2023-07-06T20,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1089,megawatthours
2023-07-06T20,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,2006,megawatthours
2023-07-06T20,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1845,megawatthours
2023-07-06T20,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,576,megawatthours
2023-07-06T20,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,1130,megawatthours
