period,subba,subba-name,parent,parent-name,value,value-units
2023-05-30T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1753,megawatthours
2023-05-30T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1041,megawatthours
2023-05-30T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1859,megawatthours
2023-05-30T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,623,megawatthours
2023-05-30T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,828,megawatthours
2023-05-30T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1577,megawatthours
2023-05-30T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1207,megawatthours
2023-05-30T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,310,megawatthours
2023-05-30T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,622,megawatthours
2023-05-30T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5171,megawatthours
2023-05-30T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2333,megawatthours
2023-05-29T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,1759,megawatthours
2023-05-29T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,981,megawatthours
2023-05-29T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1793,megawatthours
2023-05-29T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,621,megawatthours
2023-05-29T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,750,megawatthours
2023-05-29T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1551,megawatthours
2023-05-29T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1220,megawatthours
2023-05-29T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,320,megawatthours
2023-05-29T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,639,megawatthours
2023-05-29T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5275,megawatthours
2023-05-29T23,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2369,megawatthours
2023-05-29T22,ZONA,West - NYIS,NYIS,New York Independent System Operator,1736,megawatthours
2023-05-29T22,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,916,megawatthours
2023-05-29T22,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1670,megawatthours
2023-05-29T22,ZOND,North - NYIS,NYIS,New York Independent System Operator,612,megawatthours
2023-05-29T22,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,682,megawatthours
2023-05-29T22,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1453,megawatthours
2023-05-29T22,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1162,megawatthours
2023-05-29T22,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,323,megawatthours
2023-05-29T22,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,632,megawatthours
2023-05-29T22,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5342,megawatthours
2023-05-29T22,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2326,megawatthours
2023-05-29T21,ZONA,West - NYIS,NYIS,New York Independent System Operator,1690,megawatthours
2023-05-29T21,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,858,megawatthours
2023-05-29T21,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1534,megawatthours
2023-05-29T21,ZOND,North - NYIS,NYIS,New York Independent System Operator,598,megawatthours
2023-05-29T21,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,610,megawatthours
2023-05-29T21,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1322,megawatthours
2023-05-29T21,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1060,megawatthours
2023-05-29T21,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,314,megawatthours
2023-05-29T21,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,609,megawatthours
2023-05-29T21,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5293,megawatthours
2023-05-29T21,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2203,megawatthours
2023-05-29T20,ZONA,West - NYIS,NYIS,New York Independent System Operator,1636,megawatthours
2023-05-29T20,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,813,megawatthours
2023-05-29T20,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1429,megawatthours
2023-05-29T20,ZOND,North - NYIS,NYIS,New York Independent System Operator,600,megawatthours
2023-05-29T20,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,561,megawatthours
2023-05-29T20,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1221,megawatthours
2023-05-29T20,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,964,megawatthours
2023-05-29T20,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,302,megawatthours
2023-05-29T20,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,585,megawatthours
2023-05-29T20,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5220,megawatthours
2023-05-29T20,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2082,megawatthours
2023-05-29T19,ZONA,West - NYIS,NYIS,New York Independent System Operator,1589,megawatthours
2023-05-29T19,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,793,megawatthours
2023-05-29T19,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1367,megawatthours
2023-05-29T19,ZOND,North - NYIS,NYIS,New York Independent System Operator,589,megawatthours
2023-05-29T19,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,536,megawatthours
2023-05-29T19,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1155,megawatthours
2023-05-29T19,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,892,megawatthours
2023-05-29T19,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,291,megawatthours
2023-05-29T19,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,565,megawatthours
2023-05-29T19,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5156,megawatthours
2023-05-29T19,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1995,megawatthours
2023-05-29T18,ZONA,West - NYIS,NYIS,New York Independent System Operator,1534,megawatthours
2023-05-29T18,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,779,megawatthours
2023-05-29T18,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1331,megawatthours
2023-05-29T18,ZOND,North - NYIS,NYIS,New York Independent System Operator,591,megawatthours
2023-05-29T18,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,523,megawatthours
2023-05-29T18,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1123,megawatthours
2023-05-29T18,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,845,megawatthours
2023-05-29T18,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,288,megawatthours
2023-05-29T18,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,547,megawatthours
2023-05-29T18,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5118,megawatthours
2023-05-29T18,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1948,megawatthours
2023-05-29T17,ZONA,West - NYIS,NYIS,New York Independent System Operator,1487,megawatthours
2023-05-29T17,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,769,megawatthours
2023-05-29T17,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1284,megawatthours
2023-05-29T17,ZOND,North - NYIS,NYIS,New York Independent System Operator,591,megawatthours
2023-05-29T17,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,522,megawatthours
2023-05-29T17,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1100,megawatthours
2023-05-29T17,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,799,megawatthours
2023-05-29T17,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,277,megawatthours
2023-05-29T17,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,537,megawatthours
2023-05-29T17,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5065,megawatthours
2023-05-29T17,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1890,megawatthours
2023-05-29T16,ZONA,West - NYIS,NYIS,New York Independent System Operator,1434,megawatthours
2023-05-29T16,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,744,megawatthours
2023-05-29T16,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1247,megawatthours
2023-05-29T16,ZOND,North - NYIS,NYIS,New York Independent System Operator,584,megawatthours
2023-05-29T16,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,508,megawatthours
2023-05-29T16,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1077,megawatthours
2023-05-29T16,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,758,megawatthours
2023-05-29T16,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,269,megawatthours
2023-05-29T16,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,521,megawatthours
2023-05-29T16,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5007,megawatthours
2023-05-29T16,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1844,megawatthours
2023-05-29T15,ZONA,West - NYIS,NYIS,New York Independent System Operator,1400,megawatthours
2023-05-29T15,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,718,megawatthours
2023-05-29T15,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1212,megawatthours
2023-05-29T15,ZOND,North - NYIS,NYIS,New York Independent System Operator,588,megawatthours
2023-05-29T15,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,499,megawatthours
2023-05-29T15,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1059,megawatthours
2023-05-29T15,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,734,megawatthours
2023-05-29T15,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,255,megawatthours
2023-05-29T15,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,514,megawatthours
2023-05-29T15,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4889,megawatthours
2023-05-29T15,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1785,megawatthours
2023-05-29T14,ZONA,West - NYIS,NYIS,New York Independent System Operator,1354,megawatthours
2023-05-29T14,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,702,megawatthours
2023-05-29T14,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1218,megawatthours
2023-05-29T14,ZOND,North - NYIS,NYIS,New York Independent System Operator,599,megawatthours
2023-05-29T14,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,505,megawatthours
2023-05-29T14,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1057,megawatthours
2023-05-29T14,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,740,megawatthours
2023-05-29T14,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,244,megawatthours
2023-05-29T14,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,483,megawatthours
2023-05-29T14,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4758,megawatthours
2023-05-29T14,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1747,megawatthours
2023-05-29T13,ZONA,West - NYIS,NYIS,New York Independent System Operator,1325,megawatthours
2023-05-29T13,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,691,megawatthours
