period,subba,subba-name,parent,parent-name,value,value-units
2024-11-01T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1805,megawatthours
2024-11-01T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1143,megawatthours
2024-11-01T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1708,megawatthours
2024-11-01T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,600,megawatthours
2024-11-01T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,859,megawatthours
2024-11-01T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1386,megawatthours
2024-11-01T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1144,megawatthours
2024-11-01T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,297,megawatthours
2024-11-01T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,675,megawatthours
2024-11-01T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5933,megawatthours
2024-11-01T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2311,megawatthours
2024-10-31T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,1824,megawatthours
2024-10-31T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1163,megawatthours
2024-10-31T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1696,megawatthours
2024-10-31T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,605,megawatthours
2024-10-31T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,860,megawatthours
2024-10-31T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1411,megawatthours
2024-10-31T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1170,megawatthours
2024-10-31T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,297,megawatthours
2024-10-31T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,688,megawatthours
2024-10-31T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6110,megawatthours
2024-10-31T23,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2354,megawatthours
2024-10-31T22,ZONA,West - NYIS,NYIS,New York Independent System Operator,1816,megawatthours
2024-10-31T22,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1160,megawatthours
2024-10-31T22,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1678,megawatthours
2024-10-31T22,ZOND,North - NYIS,NYIS,New York Independent System Operator,606,megawatthours
2024-10-31T22,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,843,megawatthours
2024-10-31T22,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1402,megawatthours
2024-10-31T22,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1164,megawatthours
2024-10-31T22,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,290,megawatthours
2024-10-31T22,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,696,megawatthours
2024-10-31T22,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6291,megawatthours
2024-10-31T22,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2275,megawatthours
2024-10-31T21,ZONA,West - NYIS,NYIS,New York Independent System Operator,1799,megawatthours
2024-10-31T21,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1139,megawatthours
2024-10-31T21,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1644,megawatthours
2024-10-31T21,ZOND,North - NYIS,NYIS,New York Independent System Operator,600,megawatthours
2024-10-31T21,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,782,megawatthours
2024-10-31T21,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1326,megawatthours
2024-10-31T21,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1124,megawatthours
2024-10-31T21,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,290,megawatthours
2024-10-31T21,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,691,megawatthours
2024-10-31T21,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6385,megawatthours
2024-10-31T21,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2241,megawatthours
2024-10-31T20,ZONA,West - NYIS,NYIS,New York Independent System Operator,1780,megawatthours
2024-10-31T20,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1095,megawatthours
2024-10-31T20,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1493,megawatthours
2024-10-31T20,ZOND,North - NYIS,NYIS,New York Independent System Operator,586,megawatthours
2024-10-31T20,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,669,megawatthours
2024-10-31T20,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1211,megawatthours
2024-10-31T20,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1014,megawatthours
2024-10-31T20,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,282,megawatthours
2024-10-31T20,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,687,megawatthours
2024-10-31T20,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6350,megawatthours
2024-10-31T20,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2164,megawatthours
2024-10-31T19,ZONA,West - NYIS,NYIS,New York Independent System Operator,1741,megawatthours
2024-10-31T19,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1062,megawatthours
2024-10-31T19,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1358,megawatthours
2024-10-31T19,ZOND,North - NYIS,NYIS,New York Independent System Operator,578,megawatthours
2024-10-31T19,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,608,megawatthours
2024-10-31T19,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1116,megawatthours
2024-10-31T19,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,931,megawatthours
2024-10-31T19,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,274,megawatthours
2024-10-31T19,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,657,megawatthours
2024-10-31T19,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6243,megawatthours
2024-10-31T19,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2025,megawatthours
2024-10-31T18,ZONA,West - NYIS,NYIS,New York Independent System Operator,1738,megawatthours
2024-10-31T18,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1051,megawatthours
2024-10-31T18,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1313,megawatthours
2024-10-31T18,ZOND,North - NYIS,NYIS,New York Independent System Operator,567,megawatthours
2024-10-31T18,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,588,megawatthours
2024-10-31T18,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1074,megawatthours
2024-10-31T18,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,879,megawatthours
2024-10-31T18,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,264,megawatthours
2024-10-31T18,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,640,megawatthours
2024-10-31T18,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6143,megawatthours
2024-10-31T18,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1906,megawatthours
2024-10-31T17,ZONA,West - NYIS,NYIS,New York Independent System Operator,1686,megawatthours
2024-10-31T17,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,968,megawatthours
2024-10-31T17,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1283,megawatthours
2024-10-31T17,ZOND,North - NYIS,NYIS,New York Independent System Operator,563,megawatthours
2024-10-31T17,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,583,megawatthours
2024-10-31T17,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1057,megawatthours
2024-10-31T17,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,849,megawatthours
2024-10-31T17,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,258,megawatthours
2024-10-31T17,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,625,megawatthours
2024-10-31T17,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6025,megawatthours
2024-10-31T17,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1824,megawatthours
2024-10-31T16,ZONA,West - NYIS,NYIS,New York Independent System Operator,1667,megawatthours
2024-10-31T16,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,939,megawatthours
2024-10-31T16,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1305,megawatthours
2024-10-31T16,ZOND,North - NYIS,NYIS,New York Independent System Operator,509,megawatthours
2024-10-31T16,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,600,megawatthours
2024-10-31T16,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1068,megawatthours
2024-10-31T16,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,826,megawatthours
2024-10-31T16,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,256,megawatthours
2024-10-31T16,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,621,megawatthours
2024-10-31T16,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5909,megawatthours
2024-10-31T16,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1818,megawatthours
2024-10-31T15,ZONA,West - NYIS,NYIS,New York Independent System Operator,1640,megawatthours
2024-10-31T15,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,925,megawatthours
2024-10-31T15,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1336,megawatthours
2024-10-31T15,ZOND,North - NYIS,NYIS,New York Independent System Operator,490,megawatthours
2024-10-31T15,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,620,megawatthours
2024-10-31T15,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1104,megawatthours
2024-10-31T15,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,815,megawatthours
2024-10-31T15,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,260,megawatthours
2024-10-31T15,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,607,megawatthours
2024-10-31T15,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5777,megawatthours
2024-10-31T15,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1843,megawatthours
2024-10-31T14,ZONA,West - NYIS,NYIS,New York Independent System Operator,1662,megawatthours
2024-10-31T14,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,964,megawatthours
2024-10-31T14,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1421,megawatthours
2024-10-31T14,ZOND,North - NYIS,NYIS,New York Independent System Operator,500,megawatthours
2024-10-31T14,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,686,megawatthours
2024-10-31T14,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1186,megawatthours
2024-10-31T14,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,873,megawatthours
2024-10-31T14,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,267,megawatthours
2024-10-31T14,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,598,megawatthours
2024-10-31T14,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5666,megawatthours
2024-10-31T14,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1866,megawatthours
2024-10-31T13,ZONA,West - NYIS,NYIS,New York Independent System Operator,1712,megawatthours
2024-10-31T13,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1049,megawatthours
2024-10-31T13,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1585,megawatthours
2024-10-31T13,ZOND,North - NYIS,NYIS,New York Independent System Operator,512,megawatthours
