period,subba,subba-name,parent,parent-name,value,value-units
2024-10-22T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1725,megawatthours
2024-10-22T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1170,megawatthours
2024-10-22T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1710,megawatthours
2024-10-22T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,595,megawatthours
2024-10-22T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,895,megawatthours
2024-10-22T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1407,megawatthours
2024-10-22T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1150,megawatthours
2024-10-22T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,299,megawatthours
2024-10-22T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,674,megawatthours
2024-10-22T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5784,megawatthours
2024-10-22T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2352,megawatthours
2024-10-21T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,1719,megawatthours
2024-10-21T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1176,megawatthours
2024-10-21T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1725,megawatthours
2024-10-21T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,619,megawatthours
2024-10-21T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,901,megawatthours
2024-10-21T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1440,megawatthours
2024-10-21T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1159,megawatthours
2024-10-21T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,303,megawatthours
2024-10-21T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,693,megawatthours
2024-10-21T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5925,megawatthours
2024-10-21T23,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2380,megawatthours
2024-10-21T22,ZONA,West - NYIS,NYIS,New York Independent System Operator,1670,megawatthours
2024-10-21T22,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1124,megawatthours
2024-10-21T22,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1655,megawatthours
2024-10-21T22,ZOND,North - NYIS,NYIS,New York Independent System Operator,592,megawatthours
2024-10-21T22,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,838,megawatthours
2024-10-21T22,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1375,megawatthours
2024-10-21T22,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1100,megawatthours
2024-10-21T22,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,286,megawatthours
2024-10-21T22,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,680,megawatthours
2024-10-21T22,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6043,megawatthours
2024-10-21T22,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2280,megawatthours
2024-10-21T21,ZONA,West - NYIS,NYIS,New York Independent System Operator,1626,megawatthours
2024-10-21T21,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1034,megawatthours
2024-10-21T21,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1487,megawatthours
2024-10-21T21,ZOND,North - NYIS,NYIS,New York Independent System Operator,582,megawatthours
2024-10-21T21,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,718,megawatthours
2024-10-21T21,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1242,megawatthours
2024-10-21T21,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,983,megawatthours
2024-10-21T21,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,285,megawatthours
2024-10-21T21,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,662,megawatthours
2024-10-21T21,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6073,megawatthours
2024-10-21T21,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2150,megawatthours
2024-10-21T20,ZONA,West - NYIS,NYIS,New York Independent System Operator,1590,megawatthours
2024-10-21T20,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,956,megawatthours
2024-10-21T20,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1339,megawatthours
2024-10-21T20,ZOND,North - NYIS,NYIS,New York Independent System Operator,569,megawatthours
2024-10-21T20,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,617,megawatthours
2024-10-21T20,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1108,megawatthours
2024-10-21T20,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,852,megawatthours
2024-10-21T20,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,280,megawatthours
2024-10-21T20,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,650,megawatthours
2024-10-21T20,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5979,megawatthours
2024-10-21T20,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1994,megawatthours
2024-10-21T19,ZONA,West - NYIS,NYIS,New York Independent System Operator,1578,megawatthours
