period,subba,subba-name,parent,parent-name,value,value-units
2023-06-17T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1656,megawatthours
2023-06-17T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1024,megawatthours
2023-06-17T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1688,megawatthours
2023-06-17T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,627,megawatthours
2023-06-17T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,813,megawatthours
2023-06-17T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1396,megawatthours
2023-06-17T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1124,megawatthours
2023-06-17T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,305,megawatthours
2023-06-17T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,652,megawatthours
2023-06-17T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5858,megawatthours
2023-06-17T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2479,megawatthours
2023-06-16T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,1663,megawatthours
2023-06-16T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1011,megawatthours
2023-06-16T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1719,megawatthours
2023-06-16T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,634,megawatthours
2023-06-16T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,812,megawatthours
2023-06-16T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1398,megawatthours
2023-06-16T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1135,megawatthours
2023-06-16T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,309,megawatthours
2023-06-16T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,670,megawatthours
2023-06-16T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6048,megawatthours
2023-06-16T23,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2520,megawatthours
