period,subba,subba-name,parent,parent-name,value,value-units
2024-11-22T00,ZONA,West,NYIS,New York Independent System Operator,1844,megawatthours
2024-11-22T00,ZONB,Genesee,NYIS,New York Independent System Operator,1205,megawatthours
2024-11-22T00,ZONC,Central,NYIS,New York Independent System Operator,1954,megawatthours
2024-11-22T00,ZOND,North,NYIS,New York Independent System Operator,692,megawatthours
2024-11-22T00,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,1011,megawatthours
2024-11-22T00,ZONF,Capital,NYIS,New York Independent System Operator,1510,megawatthours
2024-11-22T00,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1208,megawatthours
2024-11-22T00,ZONH,Millwood,NYIS,New York Independent System Operator,354,megawatthours
2024-11-22T00,ZONI,Dunwoodie,NYIS,New York Independent System Operator,717,megawatthours
2024-11-22T00,ZONJ,New York City,NYIS,New York Independent System Operator,5882,megawatthours
2024-11-22T00,ZONK,Long Island,NYIS,New York Independent System Operator,2423,megawatthours
2024-11-21T23,ZONA,West,NYIS,New York Independent System Operator,1857,megawatthours
2024-11-21T23,ZONB,Genesee,NYIS,New York Independent System Operator,1223,megawatthours
2024-11-21T23,ZONC,Central,NYIS,New York Independent System Operator,1970,megawatthours
2024-11-21T23,ZOND,North,NYIS,New York Independent System Operator,692,megawatthours
2024-11-21T23,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,1017,megawatthours
2024-11-21T23,ZONF,Capital,NYIS,New York Independent System Operator,1527,megawatthours
2024-11-21T23,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1218,megawatthours
2024-11-21T23,ZONH,Millwood,NYIS,New York Independent System Operator,346,megawatthours
2024-11-21T23,ZONI,Dunwoodie,NYIS,New York Independent System Operator,719,megawatthours
2024-11-21T23,ZONJ,New York City,NYIS,New York Independent System Operator,6011,megawatthours
2024-11-21T23,ZONK,Long Island,NYIS,New York Independent System Operator,2436,megawatthours
2024-11-21T22,ZONA,West,NYIS,New York Independent System Operator,1796,megawatthours
2024-11-21T22,ZONB,Genesee,NYIS,New York Independent System Operator,1190,megawatthours
2024-11-21T22,ZONC,Central,NYIS,New York Independent System Operator,1929,megawatthours
2024-11-21T22,ZOND,North,NYIS,New York Independent System Operator,693,megawatthours
2024-11-21T22,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,987,megawatthours
2024-11-21T22,ZONF,Capital,NYIS,New York Independent System Operator,1484,megawatthours
2024-11-21T22,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1191,megawatthours
2024-11-21T22,ZONH,Millwood,NYIS,New York Independent System Operator,322,megawatthours
2024-11-21T22,ZONI,Dunwoodie,NYIS,New York Independent System Operator,699,megawatthours
2024-11-21T22,ZONJ,New York City,NYIS,New York Independent System Operator,5951,megawatthours
2024-11-21T22,ZONK,Long Island,NYIS,New York Independent System Operator,2346,megawatthours
2024-11-21T21,ZONA,West,NYIS,New York Independent System Operator,1751,megawatthours
2024-11-21T21,ZONB,Genesee,NYIS,New York Independent System Operator,1149,megawatthours
2024-11-21T21,ZONC,Central,NYIS,New York Independent System Operator,1886,megawatthours
2024-11-21T21,ZOND,North,NYIS,New York Independent System Operator,665,megawatthours
2024-11-21T21,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,940,megawatthours
2024-11-21T21,ZONF,Capital,NYIS,New York Independent System Operator,1418,megawatthours
2024-11-21T21,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1134,megawatthours
2024-11-21T21,ZONH,Millwood,NYIS,New York Independent System Operator,313,megawatthours
2024-11-21T21,ZONI,Dunwoodie,NYIS,New York Independent System Operator,673,megawatthours
2024-11-21T21,ZONJ,New York City,NYIS,New York Independent System Operator,5847,megawatthours
2024-11-21T21,ZONK,Long Island,NYIS,New York Independent System Operator,2227,megawatthours
2024-11-21T20,ZONA,West,NYIS,New York Independent System Operator,1756,megawatthours
2024-11-21T20,ZONB,Genesee,NYIS,New York Independent System Operator,1121,megawatthours
2024-11-21T20,ZONC,Central,NYIS,New York Independent System Operator,1836,megawatthours
2024-11-21T20,ZOND,North,NYIS,New York Independent System Operator,661,megawatthours
2024-11-21T20,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,929,megawatthours
2024-11-21T20,ZONF,Capital,NYIS,New York Independent System Operator,1406,megawatthours
2024-11-21T20,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1109,megawatthours
2024-11-21T20,ZONH,Millwood,NYIS,New York Independent System Operator,309,megawatthours
2024-11-21T20,ZONI,Dunwoodie,NYIS,New York Independent System Operator,659,megawatthours
2024-11-21T20,ZONJ,New York City,NYIS,New York Independent System Operator,5809,megawatthours
2024-11-21T20,ZONK,Long Island,NYIS,New York Independent System Operator,2189,megawatthours
2024-11-21T19,ZONA,West,NYIS,New York Independent System Operator,1765,megawatthours
2024-11-21T19,ZONB,Genesee,NYIS,New York Independent System Operator,1072,megawatthours
2024-11-21T19,ZONC,Central,NYIS,New York Independent System Operator,1808,megawatthours
2024-11-21T19,ZOND,North,NYIS,New York Independent System Operator,688,megawatthours
2024-11-21T19,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,923,megawatthours
2024-11-21T19,ZONF,Capital,NYIS,New York Independent System Operator,1383,megawatthours
2024-11-21T19,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1095,megawatthours
2024-11-21T19,ZONH,Millwood,NYIS,New York Independent System Operator,303,megawatthours
2024-11-21T19,ZONI,Dunwoodie,NYIS,New York Independent System Operator,663,megawatthours
2024-11-21T19,ZONJ,New York City,NYIS,New York Independent System Operator,5818,megawatthours
2024-11-21T19,ZONK,Long Island,NYIS,New York Independent System Operator,2163,megawatthours
2024-11-21T18,ZONA,West,NYIS,New York Independent System Operator,1751,megawatthours
2024-11-21T18,ZONB,Genesee,NYIS,New York Independent System Operator,1011,megawatthours
2024-11-21T18,ZONC,Central,NYIS,New York Independent System Operator,1766,megawatthours
2024-11-21T18,ZOND,North,NYIS,New York Independent System Operator,692,megawatthours
2024-11-21T18,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,914,megawatthours
2024-11-21T18,ZONF,Capital,NYIS,New York Independent System Operator,1382,megawatthours
2024-11-21T18,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1074,megawatthours
2024-11-21T18,ZONH,Millwood,NYIS,New York Independent System Operator,303,megawatthours
2024-11-21T18,ZONI,Dunwoodie,NYIS,New York Independent System Operator,663,megawatthours
2024-11-21T18,ZONJ,New York City,NYIS,New York Independent System Operator,5810,megawatthours
2024-11-21T18,ZONK,Long Island,NYIS,New York Independent System Operator,2126,megawatthours
2024-11-21T17,ZONA,West,NYIS,New York Independent System Operator,1783,megawatthours
2024-11-21T17,ZONB,Genesee,NYIS,New York Independent System Operator,992,megawatthours
2024-11-21T17,ZONC,Central,NYIS,New York Independent System Operator,1753,megawatthours
2024-11-21T17,ZOND,North,NYIS,New York Independent System Operator,670,megawatthours
2024-11-21T17,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,910,megawatthours
2024-11-21T17,ZONF,Capital,NYIS,New York Independent System Operator,1386,megawatthours
2024-11-21T17,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1074,megawatthours
2024-11-21T17,ZONH,Millwood,NYIS,New York Independent System Operator,313,megawatthours
2024-11-21T17,ZONI,Dunwoodie,NYIS,New York Independent System Operator,663,megawatthours
2024-11-21T17,ZONJ,New York City,NYIS,New York Independent System Operator,5761,megawatthours
2024-11-21T17,ZONK,Long Island,NYIS,New York Independent System Operator,2168,megawatthours
2024-11-21T16,ZONA,West,NYIS,New York Independent System Operator,1765,megawatthours
2024-11-21T16,ZONB,Genesee,NYIS,New York Independent System Operator,994,megawatthours
2024-11-21T16,ZONC,Central,NYIS,New York Independent System Operator,1756,megawatthours
2024-11-21T16,ZOND,North,NYIS,New York Independent System Operator,671,megawatthours
2024-11-21T16,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,899,megawatthours
2024-11-21T16,ZONF,Capital,NYIS,New York Independent System Operator,1387,megawatthours
2024-11-21T16,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1080,megawatthours
2024-11-21T16,ZONH,Millwood,NYIS,New York Independent System Operator,308,megawatthours
2024-11-21T16,ZONI,Dunwoodie,NYIS,New York Independent System Operator,667,megawatthours
2024-11-21T16,ZONJ,New York City,NYIS,New York Independent System Operator,5718,megawatthours
2024-11-21T16,ZONK,Long Island,NYIS,New York Independent System Operator,2164,megawatthours
2024-11-21T15,ZONA,West,NYIS,New York Independent System Operator,1730,megawatthours
2024-11-21T15,ZONB,Genesee,NYIS,New York Independent System Operator,1022,megawatthours
2024-11-21T15,ZONC,Central,NYIS,New York Independent System Operator,1747,megawatthours
2024-11-21T15,ZOND,North,NYIS,New York Independent System Operator,687,megawatthours
2024-11-21T15,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,922,megawatthours
2024-11-21T15,ZONF,Capital,NYIS,New York Independent System Operator,1389,megawatthours
2024-11-21T15,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1061,megawatthours
2024-11-21T15,ZONH,Millwood,NYIS,New York Independent System Operator,301,megawatthours
2024-11-21T15,ZONI,Dunwoodie,NYIS,New York Independent System Operator,655,megawatthours
2024-11-21T15,ZONJ,New York City,NYIS,New York Independent System Operator,5624,megawatthours
2024-11-21T15,ZONK,Long Island,NYIS,New York Independent System Operator,2132,megawatthours
2024-11-21T14,ZONA,West,NYIS,New York Independent System Operator,1733,megawatthours
2024-11-21T14,ZONB,Genesee,NYIS,New York Independent System Operator,1097,megawatthours
2024-11-21T14,ZONC,Central,NYIS,New York Independent System Operator,1785,megawatthours
2024-11-21T14,ZOND,North,NYIS,New York Independent System Operator,671,megawatthours
2024-11-21T14,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,933,megawatthours
2024-11-21T14,ZONF,Capital,NYIS,New York Independent System Operator,1395,megawatthours
2024-11-21T14,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1050,megawatthours
2024-11-21T14,ZONH,Millwood,NYIS,New York Independent System Operator,299,megawatthours
2024-11-21T14,ZONI,Dunwoodie,NYIS,New York Independent System Operator,635,megawatthours
2024-11-21T14,ZONJ,New York City,NYIS,New York Independent System Operator,5423,megawatthours
2024-11-21T14,ZONK,Long Island,NYIS,New York Independent System Operator,2065,megawatthours
2024-11-21T13,ZONA,West,NYIS,New York Independent System Operator,1721,megawatthours
2024-11-21T13,ZONB,Genesee,NYIS,New York Independent System Operator,1109,megawatthours
2024-11-21T13,ZONC,Central,NYIS,New York Independent System Operator,1804,megawatthours
2024-11-21T13,ZOND,North,NYIS,New York Independent System Operator,661,megawatthours
2024-11-21T13,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,928,megawatthours
2024-11-21T13,ZONF,Capital,NYIS,New York Independent System Operator,1386,megawatthours
2024-11-21T13,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1025,megawatthours
2024-11-21T13,ZONH,Millwood,NYIS,New York Independent System Operator,298,megawatthours
2024-11-21T13,ZONI,Dunwoodie,NYIS,New York Independent System Operator,623,megawatthours
2024-11-21T13,ZONJ,New York City,NYIS,New York Independent System Operator,5146,megawatthours
2024-11-21T13,ZONK,Long Island,NYIS,New York Independent System Operator,1976,megawatthours
2024-11-21T12,ZONA,West,NYIS,New York Independent System Operator,1646,megawatthours
2024-11-21T12,ZONB,Genesee,NYIS,New York Independent System Operator,1049,megawatthours
2024-11-21T12,ZONC,Central,NYIS,New York Independent System Operator,1716,megawatthours
2024-11-21T12,ZOND,North,NYIS,New York Independent System Operator,649,megawatthours
2024-11-21T12,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,873,megawatthours
2024-11-21T12,ZONF,Capital,NYIS,New York Independent System Operator,1300,megawatthours
2024-11-21T12,ZONG,Hudson Valley,NYIS,New York Independent System Operator,954,megawatthours
2024-11-21T12,ZONH,Millwood,NYIS,New York Independent System Operator,278,megawatthours
2024-11-21T12,ZONI,Dunwoodie,NYIS,New York Independent System Operator,574,megawatthours
2024-11-21T12,ZONJ,New York City,NYIS,New York Independent System Operator,4691,megawatthours
2024-11-21T12,ZONK,Long Island,NYIS,New York Independent System Operator,1831,megawatthours
2024-11-21T11,ZONA,West,NYIS,New York Independent System Operator,1516,megawatthours
2024-11-21T11,ZONB,Genesee,NYIS,New York Independent System Operator,956,megawatthours
2024-11-21T11,ZONC,Central,NYIS,New York Independent System Operator,1527,megawatthours
2024-11-21T11,ZOND,North,NYIS,New York Independent System Operator,629,megawatthours
2024-11-21T11,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,783,megawatthours
2024-11-21T11,ZONF,Capital,NYIS,New York Independent System Operator,1179,megawatthours
2024-11-21T11,ZONG,Hudson Valley,NYIS,New York Independent System Operator,850,megawatthours
2024-11-21T11,ZONH,Millwood,NYIS,New York Independent System Operator,251,megawatthours
2024-11-21T11,ZONI,Dunwoodie,NYIS,New York Independent System Operator,509,megawatthours
2024-11-21T11,ZONJ,New York City,NYIS,New York Independent System Operator,4236,megawatthours
2024-11-21T11,ZONK,Long Island,NYIS,New York Independent System Operator,1639,megawatthours
2024-11-21T10,ZONA,West,NYIS,New York Independent System Operator,1464,megawatthours
2024-11-21T10,ZONB,Genesee,NYIS,New York Independent System Operator,898,megawatthours
2024-11-21T10,ZONC,Central,NYIS,New York Independent System Operator,1416,megawatthours
2024-11-21T10,ZOND,North,NYIS,New York Independent System Operator,620,megawatthours
2024-11-21T10,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,732,megawatthours
2024-11-21T10,ZONF,Capital,NYIS,New York Independent System Operator,1112,megawatthours
2024-11-21T10,ZONG,Hudson Valley,NYIS,New York Independent System Operator,794,megawatthours
2024-11-21T10,ZONH,Millwood,NYIS,New York Independent System Operator,234,megawatthours
2024-11-21T10,ZONI,Dunwoodie,NYIS,New York Independent System Operator,477,megawatthours
2024-11-21T10,ZONJ,New York City,NYIS,New York Independent System Operator,4012,megawatthours
2024-11-21T10,ZONK,Long Island,NYIS,New York Independent System Operator,1523,megawatthours
2024-11-21T09,ZONA,West,NYIS,New York Independent System Operator,1444,megawatthours
2024-11-21T09,ZONB,Genesee,NYIS,New York Independent System Operator,878,megawatthours
2024-11-21T09,ZONC,Central,NYIS,New York Independent System Operator,1376,megawatthours
2024-11-21T09,ZOND,North,NYIS,New York Independent System Operator,617,megawatthours
2024-11-21T09,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,718,megawatthours
2024-11-21T09,ZONF,Capital,NYIS,New York Independent System Operator,1082,megawatthours
2024-11-21T09,ZONG,Hudson Valley,NYIS,New York Independent System Operator,783,megawatthours
2024-11-21T09,ZONH,Millwood,NYIS,New York Independent System Operator,218,megawatthours
2024-11-21T09,ZONI,Dunwoodie,NYIS,New York Independent System Operator,475,megawatthours
2024-11-21T09,ZONJ,New York City,NYIS,New York Independent System Operator,3978,megawatthours
2024-11-21T09,ZONK,Long Island,NYIS,New York Independent System Operator,1492,megawatthours
2024-11-21T08,ZONA,West,NYIS,New York Independent System Operator,1431,megawatthours
2024-11-21T08,ZONB,Genesee,NYIS,New York Independent System Operator,882,megawatthours
2024-11-21T08,ZONC,Central,NYIS,New York Independent System Operator,1370,megawatthours
2024-11-21T08,ZOND,North,NYIS,New York Independent System Operator,616,megawatthours
2024-11-21T08,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,718,megawatthours
2024-11-21T08,ZONF,Capital,NYIS,New York Independent System Operator,1087,megawatthours
2024-11-21T08,ZONG,Hudson Valley,NYIS,New York Independent System Operator,783,megawatthours
2024-11-21T08,ZONH,Millwood,NYIS,New York Independent System Operator,219,megawatthours
2024-11-21T08,ZONI,Dunwoodie,NYIS,New York Independent System Operator,492,megawatthours
2024-11-21T08,ZONJ,New York City,NYIS,New York Independent System Operator,4015,megawatthours
2024-11-21T08,ZONK,Long Island,NYIS,New York Independent System Operator,1510,megawatthours
2024-11-21T07,ZONA,West,NYIS,New York Independent System Operator,1444,megawatthours
2024-11-21T07,ZONB,Genesee,NYIS,New York Independent System Operator,888,megawatthours
2024-11-21T07,ZONC,Central,NYIS,New York Independent System Operator,1357,megawatthours
2024-11-21T07,ZOND,North,NYIS,New York Independent System Operator,620,megawatthours
2024-11-21T07,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,724,megawatthours
2024-11-21T07,ZONF,Capital,NYIS,New York Independent System Operator,1098,megawatthours
2024-11-21T07,ZONG,Hudson Valley,NYIS,New York Independent System Operator,797,megawatthours
2024-11-21T07,ZONH,Millwood,NYIS,New York Independent System Operator,229,megawatthours
2024-11-21T07,ZONI,Dunwoodie,NYIS,New York Independent System Operator,518,megawatthours
2024-11-21T07,ZONJ,New York City,NYIS,New York Independent System Operator,4121,megawatthours
2024-11-21T07,ZONK,Long Island,NYIS,New York Independent System Operator,1555,megawatthours
2024-11-21T06,ZONA,West,NYIS,New York Independent System Operator,1479,megawatthours
2024-11-21T06,ZONB,Genesee,NYIS,New York Independent System Operator,911,megawatthours
2024-11-21T06,ZONC,Central,NYIS,New York Independent System Operator,1342,megawatthours
2024-11-21T06,ZOND,North,NYIS,New York Independent System Operator,623,megawatthours
2024-11-21T06,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,741,megawatthours
2024-11-21T06,ZONF,Capital,NYIS,New York Independent System Operator,1124,megawatthours
2024-11-21T06,ZONG,Hudson Valley,NYIS,New York Independent System Operator,828,megawatthours
2024-11-21T06,ZONH,Millwood,NYIS,New York Independent System Operator,230,megawatthours
2024-11-21T06,ZONI,Dunwoodie,NYIS,New York Independent System Operator,541,megawatthours
2024-11-21T06,ZONJ,New York City,NYIS,New York Independent System Operator,4297,megawatthours
2024-11-21T06,ZONK,Long Island,NYIS,New York Independent System Operator,1634,megawatthours
2024-11-21T05,ZONA,West,NYIS,New York Independent System Operator,1525,megawatthours
2024-11-21T05,ZONB,Genesee,NYIS,New York Independent System Operator,943,megawatthours
