period,subba,subba-name,parent,parent-name,value,value-units
2024-06-15T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1998,megawatthours
2024-06-15T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1255,megawatthours
2024-06-15T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1808,megawatthours
2024-06-15T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,658,megawatthours
2024-06-15T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,881,megawatthours
2024-06-15T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1608,megawatthours
2024-06-15T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1297,megawatthours
2024-06-15T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,394,megawatthours
2024-06-15T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,840,megawatthours
2024-06-15T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6914,megawatthours
2024-06-15T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,3296,megawatthours
2024-06-14T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,2030,megawatthours
2024-06-14T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1223,megawatthours
2024-06-14T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1777,megawatthours
2024-06-14T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,652,megawatthours
2024-06-14T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,835,megawatthours
2024-06-14T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1673,megawatthours
2024-06-14T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1387,megawatthours
2024-06-14T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,421,megawatthours
2024-06-14T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,923,megawatthours
