period,subba,subba-name,parent,parent-name,value,value-units
2024-03-14T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1768,megawatthours
2024-03-14T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1085,megawatthours
2024-03-14T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1665,megawatthours
2024-03-14T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,693,megawatthours
2024-03-14T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,834,megawatthours
2024-03-14T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1292,megawatthours
2024-03-14T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1069,megawatthours
2024-03-14T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,298,megawatthours
2024-03-14T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,621,megawatthours
2024-03-14T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5512,megawatthours
2024-03-14T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2250,megawatthours
2024-03-13T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,1706,megawatthours
2024-03-13T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1015,megawatthours
2024-03-13T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1603,megawatthours
2024-03-13T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,677,megawatthours
2024-03-13T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,780,megawatthours
2024-03-13T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1241,megawatthours
2024-03-13T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1004,megawatthours
2024-03-13T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,285,megawatthours
2024-03-13T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,597,megawatthours
2024-03-13T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5483,megawatthours
2024-03-13T23,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2120,megawatthours
2024-03-13T22,ZONA,West - NYIS,NYIS,New York Independent System Operator,1619,megawatthours
2024-03-13T22,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,902,megawatthours
2024-03-13T22,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1462,megawatthours
2024-03-13T22,ZOND,North - NYIS,NYIS,New York Independent System Operator,664,megawatthours
2024-03-13T22,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,675,megawatthours
2024-03-13T22,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1138,megawatthours
2024-03-13T22,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,920,megawatthours
2024-03-13T22,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,261,megawatthours
2024-03-13T22,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,584,megawatthours
2024-03-13T22,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5506,megawatthours
2024-03-13T22,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1929,megawatthours
2024-03-13T21,ZONA,West - NYIS,NYIS,New York Independent System Operator,1552,megawatthours
2024-03-13T21,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,811,megawatthours
2024-03-13T21,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1366,megawatthours
2024-03-13T21,ZOND,North - NYIS,NYIS,New York Independent System Operator,649,megawatthours
2024-03-13T21,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,568,megawatthours
2024-03-13T21,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1015,megawatthours
2024-03-13T21,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,799,megawatthours
2024-03-13T21,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,242,megawatthours
2024-03-13T21,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,553,megawatthours
2024-03-13T21,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5451,megawatthours
2024-03-13T21,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1716,megawatthours
2024-03-13T20,ZONA,West - NYIS,NYIS,New York Independent System Operator,1545,megawatthours
2024-03-13T20,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,784,megawatthours
2024-03-13T20,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1311,megawatthours
2024-03-13T20,ZOND,North - NYIS,NYIS,New York Independent System Operator,640,megawatthours
2024-03-13T20,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,523,megawatthours
2024-03-13T20,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,928,megawatthours
2024-03-13T20,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,688,megawatthours
2024-03-13T20,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,232,megawatthours
2024-03-13T20,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,531,megawatthours
2024-03-13T20,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5375,megawatthours
2024-03-13T20,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,1576,megawatthours
2024-03-13T19,ZONA,West - NYIS,NYIS,New York Independent System Operator,1559,megawatthours
2024-03-13T19,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,783,megawatthours
2024-03-13T19,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1321,megawatthours
2024-03-13T19,ZOND,North - NYIS,NYIS,New York Independent System Operator,640,megawatthours
2024-03-13T19,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,523,megawatthours
2024-03-13T19,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,879,megawatthours
2024-03-13T19,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,625,megawatthours
2024-03-13T19,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,233,megawatthours
2024-03-13T19,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,517,megawatthours
2024-03-13T19,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5366,megawatthours
